//@姐姐追剧中:继续全球top2，巨星太强了！#肖战新专辑我们全球发行# //@麻辣兔子盖浇饭:发行4天3天都是itunes全球专辑榜第2，肖战🐮🍺我说累了#肖战新专辑我们全球发行#
#藏海传亮相香港国际影视展# //@你该美丽中带着刺:被肖战的演技震撼住，我们权谋有救了！！！张力太强爽到爆！！！传奇巨制大剧藏海传，质感封神，只等藏海传电视剧藏海传超话#肖战藏海# #藏海传亮相香港国际影视展#
#电影射雕英雄传侠之大者#
#TODS全球品牌代言人肖战#
#肖战藏海传#
肖战超话#肖战NARS全球品牌代言人#xz#NARS超水光气垫# 水光灵动，清透折光，和@X玖少年团肖战DAYTOY 一起遇见纯澈通透。肖战工作室的微博视频 ​​​
肖战超话#肖战Gucci品牌代言人#xz#古驰假日献礼#用指尖连接无限爱意，为爱层叠紧扣。和@X玖少年团肖战DAYTOY 一起探寻爱的多样表达。 ​​​
我刚赞赏了 @大姑娘12138 100积分，发现宝藏博主一枚，强烈安利给你~  ​​​
#生活手记# 要记得，生命极短。短到，用来做自己喜欢的事情，都不够；更不要说用来犹豫，以及妥协——尤其是，妥协给那些——你自己都清楚“这只是妥协”的东西。 ​​​
#肖战宝诗龙全球品牌代言人#
#肖战米兰时装周#
#肖战元气森林气泡水品牌代言人#
//@不眠丨飞行:认准小写字母if再买呀//@上岸比上炕简单:转转转！可怜的小if！山寨不得horse
//@Hannah陈小瑶:元气森林气泡水携手品牌代言人@X玖少年团肖战DAYTOY 再次出发~ 元气森林气泡水，就是好喝#肖战元气森林气泡水品牌代言人#
#肖战元气森林气泡水品牌代言人# //@元气森林官方微博:#元气森林配方升级就是好喝#  和品牌代言人@X玖少年团肖战DAYTOY 一起见证更好喝的气泡水上市！
#肖战元气森林气泡水品牌代言人# //@肖战影音会官微:肖战超话气泡升腾盛开，涌现雀跃甜意，旋出自在轻盈的舞步，破解快乐的密语。与@X玖少年团肖战DAYTOY 开启新的一年，继续携手向前！#肖战元气森林气泡水品牌代言人#
//@钮祜禄兽儿:来五千//@肖战工作室:#日常见肖战# 掉落@X玖少年团肖战DAYTOY 祝“我们”周末愉快
//@肖战影音会官微:肖战超话 随机播放一则小站记！又收到@X玖少年团肖战DAYTOY 的明信片啦～
//@肖战工作室:#日常见肖战# 掉落@X玖少年团肖战DAYTOY 祝“我们”周末愉快
//@Hannah陈小瑶:见转//@肖战工作室:#日常见肖战# 掉落@X玖少年团肖战DAYTOY 祝“我们”周末愉快
//@兔兔搓澡基地:Go#肖战#//@肖战工作室:#日常见肖战# 掉落@X玖少年团肖战DAYTOY 祝“我们”周末愉快
//@Hannah陈小瑶:见转//@肖战影音会官微:肖战超话 祝各位小飞侠周末愉快～//@肖战工作室:#日常见肖战# 掉落@X玖少年团肖战DAYTOY 祝“我们”周末愉快
//@1005号虾虾能量客栈:周五查收 #肖战# 小站记📝@X玖少年团肖战DAYTOY 
//@兔兔搓澡基地:来#肖战# //@肖战工作室:#日常见肖战# 掉落@X玖少年团肖战DAYTOY 祝“我们”周末愉快
//@肖战影音会官微:肖战超话 又收到@X玖少年团肖战DAYTOY 的明信片啦～
//@肖战工作室:#日常见肖战# 掉落@X玖少年团肖战DAYTOY 祝“我们”周末愉快
#肖战新专辑我们全球发行#
#肖战专辑我们# #肖战#
学习向日葵，做一个积极吸收正能量的人。生活中其实没多少大风大浪，人生多数时候都是自寻烦恼。所谓自寻烦恼，就是吸收的负能量太多。要学习向日葵，哪里有阳光就朝向哪里。多接触优秀的人，多谈论健康向上的话题，多想想有利于人生发展的问题。心里若是充满阳光，人生即便下雨，也会变成春雨。 ​​​
#肖战元气森林气泡水品牌代言人# //@1005号虾虾能量客栈:肖战超话倒计时3天，3.16@X玖少年团肖战DAYTOY 不见不散~！#肖战元气森林气泡水品牌代言人#
#肖战元气森林气泡水品牌代言人# //@肖战影音会官微:肖战超话 倒计时3天！3.16 ，和@X玖少年团肖战DAYTOY 不见不散！#肖战元气森林气泡水品牌代言人#
#肖战藏海传# #肖战藏海#
#电影射雕英雄传侠之大者#
我刚赞赏了 @曲中直_ 100积分，发现宝藏博主一枚，强烈安利给你~  ​​​
#电影射雕英雄传侠之大者#
#肖战专辑我们#
肖战超话#肖战米兰时装周# xz #肖战Gucci品牌代言人#肖战太帅了，身材气质好迷人。@X玖少年团肖战DAYTOY 肖战工作室的微博视频 ​​​
肖战超话#肖战陌森眼镜全球品牌代言人#xz#陌森肖战4周年星际绮梦# 突破想象，打造未来新时尚潮流。与代言人肖战一起潮起来@X玖少年团肖战DAYTOY  肖战工作室的微博视频 ​​​
#肖战藏海传#
#肖战藏海传# #肖战藏海#
#肖战新专辑我们全球发行# //@1005号肥虾指南:肖战超话北京时间3月14日10:05。期待一同聆听，共鸣@X玖少年团肖战DAYTOY 内心的声音。#肖战新专辑我们全球发行# #肖战专辑我们##肖战与华纳音乐合作发行#
#肖战新专辑我们全球发行# //@肖战影音会官微:肖战超话在旷野漂流，听取四季枯荣中无声的轰鸣。“我们”与@X玖少年团肖战DAYTOY 越过荒芜，终抵繁茂。3月14日10:05，#肖战新专辑我们全球发行#。#肖战与华纳音乐合作发行#💽#肖战专辑我们#
#电影射雕英雄传侠之大者#
#肖战藏海传# #肖战藏海#
//@x论战持久:快来薅羊毛！//@依然是搓澡大人:满8000得5998，满16000得11996，但是数量有限，各家都在领，所以尽快领，能薅多少薅多少
//@姐姐追剧中:真·巨星影响力#肖战我们获得巅峰年度专辑# //@白桃味儿的三三:真绝了#肖战我们获得巅峰年度专辑# //@慕荣音x桃心:这才是真正的路人缘，客观的直观的//@羡羡馨羡羡_1019:台下都是别家灯牌，我们也不在现场，你看！还是你歌手大人肖战高人气具象化！
#肖战专辑我们# //@Miggia:🎉肖战《我们》🎉#肖战专辑我们#
//@LULU1005野玫瑰:搜索啦肖战超话
肖战超话#肖战陌森眼镜全球品牌代言人# xz #陌森肖战4周年星际绮梦#打破常态，彰显自我，静动有型，时刻夺目。和肖战@X玖少年团肖战DAYTOY 一起，玩转潮流，探寻时尚新模式。肖战工作室的微博视频 ​​​
肖战超话#肖战米兰时装周# xz #TODS全球品牌代言人肖战#品牌缪斯，当家C位，绝对焦点，世界巨星。@X玖少年团肖战DAYTOY 肖战工作室的微博视频 ​​​
#电影射雕英雄传侠之大者#
#肖战陌森眼镜全球品牌代言人#
//@x论战持久:三八活动！！！来来来！！
#中国台湾省# //@兔毛护理手册:#中国台湾省# 台湾是中国领土不可分割的一部分！//@X玖少年团肖战DAYTOY:#中国台湾省# 台湾是中国领土不可分割的一部分。
//@Hannah陈小瑶:中国终将统一，也必将统一。//@X玖少年团肖战DAYTOY:#中国台湾省# 台湾是中国领土不可分割的一部分。
#中国台湾省# //@X玖少年团肖战DAYTOY:#中国台湾省# 台湾是中国领土不可分割的一部分。
//@肖战网宣官微:#中国台湾省# 坚持一个中国原则！！🇨🇳//@X玖少年团肖战DAYTOY:#中国台湾省# 台湾是中国领土不可分割的一部分。
//@肖战影音会官微:#中国台湾省#台湾是中国的台湾！#台湾唯一称谓就是中国台湾省#//@X玖少年团肖战DAYTOY:#中国台湾省# 台湾是中国领土不可分割的一部分。
#肖战陌森眼镜全球品牌代言人#
#肖战Gucci品牌代言人#
//@1005号虾虾能量客栈:肖战超话 碧波跃影，海天共色。与#TODS全球品牌代言人肖战#感受悠然，自在舒适。@X玖少年团肖战DAYTOY
#tods全球品牌代言人肖战# //@肖战影音会官微:肖战超话 海天一色，碧波万顷。与#TODS全球品牌代言人肖战#惬意启程，自在安然。@X玖少年团肖战DAYTOY
肖战超话#肖战陌森眼镜全球品牌代言人# xz #陌森肖战4周年星际绮梦#打破常态，彰显自我，静动有型，时刻夺目。和肖战@X玖少年团肖战DAYTOY 一起，玩转潮流，探寻时尚新模式。肖战工作室的微博视频 ​​​
肖战超话#肖战陌森眼镜全球品牌代言人# xz #陌森肖战4周年星际绮梦#目光灼灼，步伐笃定。和肖战@X玖少年团肖战DAYTOY 一起，直面多重世界，探索精彩人生。肖战工作室的微博视频 ​​​
#肖战WEDGWOOD全球品牌代言人# //@1005号肥虾指南:肖战超话春光正好，幸福如诗。@X玖少年团肖战DAYTOY 邀您共赴一场优雅的午后之约！#肖战WEDGWOOD全球品牌代言人#
