//@小V:又好看又时髦又自律又专注。她提到的一遍遍看一遍遍理解，我高中就是这么一年从班里第30名提升到第五名的。//@杭之冯玥感谢您关注此人:效率高很重要。所以你看很多学霸是有很多时间搞其它东西的。学得也不会很苦。
//@王人平:世界的完整与诗意，人生的丰盈与深邃，不仅藏在那些看得见的“有”里，更藏在那些被忽略的“无”中。其实，教育也是 “留白” 的艺术，它从不是用知识与规则把孩子的成长塞满，而是懂得留出让生命自主生长的空间，让孩子在自主探索中，慢慢活成完整、丰盈且独一无二的自己。
//@林小暖bella:她真是符合世人对林黛玉的一切想象。
//@姓氏乔:很赞同，这两年我不停的写三件小事➕幸运日记，结果就是精神状态非常美丽，整个人也容光焕发。我觉得这其实更像一种注意力训练，我们要学会把注意力放在美好的事物上，然后一次次练习让它停留的更长久。每天都只有24小时，在美好事物上停留久一些，快乐就多一些。
//@咆哮女郎柏邦妮:创作谈真的要看那些真写的人写的，“写了三百万字就知道了，无他，唯手熟尔”
//@苏小懒:啊，直击心灵。每天花时间最多的事情，真的是我想做的吗？//@程序员邹欣:自己问责自己，很难。//@锅巴好饿好饿:点开第一个就被打倒了
//@乡下宁宁:很触动，因为我跟小清昨天也有过一次讨论。
太牛了
//@马薇薇://@宋方金://@水木丁:“3个人最后都被判了重刑，未满14岁的从犯之一被判10年”~~注意到这句。
//@水木丁:真好！//@耳帝:原来“想象”这个词的来源与大象有关啊，那么人要更爱自己「想象」的天赋了，它庞大、灵慧、沉静、有力量。//@52FancyFree: 读到，象，这个字的温暖释义。博主描述的好清晰，非常美好！
//@o小怂包:学到了，码住试试。
//@o小怂包:码住慢慢看
//@o小怂包:转需！//@只加盐:这个好
光是看文字，就已经眼睛发酸，很想很想哭了
一样，每天有空继续温习片段，好像她从不曾离开//@Qqyuannn:我这种看了十年康熙的老粉更是每天以泪洗面完全接受不了
//@阿胖万事屋:确实//@迷仔没烦恼:长大之后就是对生活中很多事情都不想有勉强的成分。合不合群都不重要，千金难买我乐意。哪怕我是特立独行的，也没什么大不了的！！
//@水木丁:马克，回头看
//@水木丁:不仅懂刑侦，更懂人性，派兵遣将，凝聚队伍，洞察人心，真的是太有水平了。不仅仅是刑侦方面。//@秦祎墨:刘忠义就是乌国庆爱徒，也是崔道植的学生。乌国庆就是丁岱勇扮演的武英德，崔道植就是白凡扮演的曹忠恕。整部剧就是以刘忠义为原型串起的整个刑事侦查技术手段变迁历史~。
//@咆哮女郎柏邦妮:我的英雄//@天涯历知幸:了不起的女战士！
//@桑格格桑格格:大色块下得准而自信👏
//@张春酷酷酷:创作者的工作是向消费者隐藏复杂性。
//@在也门钓鲑鱼:笑得打抖
背下来
//@王人平:为什么要多带孩子亲近自然，在天地间行走？如蒋勋老师所说：“人生中，总有些苦闷靠知识，靠考试无法解答。一个只是面对考试的孩子，很难有机会碰触到人性和真正的自我，这种挣扎也许会更加无处安放。”而大自然是一种拯救，使人有反省、有向往，有对伤痛的悲悯，也有对喜悦幸福的期待。
