Repost
//@王泓崧WilliamWang:堅決反對苦讀做題。作為上海人並且在上海受到的相對非應試的教育，我堅決反對內地省份這種壓迫學生的做法。起碼我做學術走到這一步就都是興趣。也不妨說實話，本科時候如果老師教不來或者我不感興趣，掛課也是有的。但是真的興趣上來了，哪怕看書到半夜也是常有的。讀書或者做研 ...展开
Repost
//@墅姐:其实想学社科不一定要读学位，真的想做社科相关的工作才需要。本人社科专业，上过班，做过生意，结果现在在炒股
Repost
//@微笑takara:是//@redhong78332266:对//@圓又圓额汤圓:是的//@腰果过泡饭://@迟夙生律师://@高洁Nobile:确实//@传媒老王:这。。。
//@Operator_LQ:懂行的//@伊周44:好的叙事需要的是符合直觉的线性逻辑推导。而基本面则需要非常严谨的逻辑框架，甚至可能需要很高的超脱于经济领域的高度，所以在逻辑框架不够的情况下非常容易把叙事混淆成基本面。两个都有很高的难度，想到了卢师的一句话非常应景:圣人明势，君子知止，大师度危 ...展开
//@迷茫中南或北:早说了支持外国货才能让普通人的生活水平提高
//@王的哲学拯救你:这么多年了还没看透吗？相比直接补贴市民，上海zf更喜欢直接转账支付或者补贴给游客，因为市民们哪怕没有这补贴也会持续消费，反正也不走，转账支付可是实打实的“正”
//@信号与噪声:解释如下 查看图片
//@Value_at_Risk:付鹏最近说的太多了，应该收敛点了……//@投鱼问道:看看专家观点。 查看图片
//@理白君:贝总的观点值得大家思考。
//@月相分析:那些历史记录读来乏味的国家的人民是幸福的。
"//@LoneSchicksal:需要说明的是, 相较于高考还有报志愿, 教育本身的投资回报已经大幅下降了… 不要说阶层跃迁, 甚至连一份工作都不见得能找到, 这不是个人的错, 也不是个人可以规避的系统性风险… 只能希冀个人的好运气…"
