39
38
37
36
35
34
33
32
31
30
29
28
27
26
25
24
23
22
21
20
19
18
17
16
15
14
13
12
11
10
9
8
7
6
5
4
3
因为在家待了很久，再加上之前没有抢票，所以没买到5月5日回学校的票，只买到了4号那天的票。由于叔叔今天要回福州，我就干脆搭他的便车一起去福州，今天在福州休息一个晚上，明天再从福州坐车回学校。        由于上次喝鸡汤加速了过敏的扩散，奶奶最近都不敢炖鸡汤给我喝。但是每天都炖有不同的排骨 ​​​ ...展开
这个学期去实习了，4月18日回了一趟家，因为实习学校那边要半期考，加上周末我有四天的空余时间（本来要监考，但是没提前和我们说，我和我的指导老师透露了想回家的想法后，老师就果断给我请假了，救命！我的老师怎么会这么好），因为计划五一出去玩不会回家，所以就趁这次回家了。由于前 ​​​ ...展开
22
21
20
19
18
17
16
15
14
13
12
11
10
9
8
7
6
5
4
3
2
1
哥哥在伯母的指导下今天做了“绿果冻”（也叫绿豆腐，不知道它到底叫什么），问我要不要去他们家吃，我前面在补作业，然后22点左右才看见他的信息，就问还有木有，他说知道我喜欢吃，还给我留着嘞，我就兴冲冲往她们家跑。从我家到哥哥家有点距离，乡村的晚上总是安静的，路上也都没什么人了，只有哥哥 ​​​ ...展开
#我和奶奶的二三事# 国庆回家啦，回家第一天就睡了一个好觉（一觉睡到12点），直到被奶奶叫起来吃午饭，嘿嘿嘿果然，家里面就是最棒的！奶奶虽然天天说我们每次吃饭都要人叫，但是她每天还是不厌其烦的叫我们吃饭，我今天早上起得比较早（八点半起床的），然后我前面睡了个午觉，睡到了将近三点，醒了 ​​​ ...展开
#我和奶奶的二三事# 最近比较忙，我就很少给奶奶打电话，今天母亲节，除了祝我妈妈节日快乐之外，我也给我奶奶打了个电话，我就和我奶奶聊了好久，感觉她应该挺想我了，因为她说前面我爸妈给她打电话的时候，她还和他们说我最近没怎么给她打电话，她还以为我是被我爸妈说了之后才给她打电话的。虽然我 ​​​ ...展开
距上次和奶奶打电话过去了四五天，然后今天又给她打电话我：喂，奶奶奶奶：你怎么又打电话回来了，你要回来了？我：不是，我大后天才回来奶奶：大后天回来还打什么电话我：。。。。我就是想关心你一下奶奶：饭吃过了？（在我们家类似一句问候语，她应该是没什么和我好聊的了）我：现在都快20点 ​​​ ...展开
#我和奶奶的二三事# 之前国庆没有回家，不敢和奶奶说是去玩而没回家，只能说没有车票了，后面也好想好想回家（国庆还没放假的时候），奶奶就说：真的买不到车票吗。我只好搪塞过去，她的语气不是质疑而是遗憾，她也很希望我能回家吧，不过现在也快了，我终于可以吃到她做的饭菜了 ​​​
