//@段永平语录:看不懂十年的人们更看不懂一年或者一个月的，这样就只好赌了。散户大多不管牛熊市都亏钱的原因就在于此。短期赌赢了的人们大多会继续赌，最后大概率会输在认知上。
//@段永平语录:看10年确实不适合于哪些想赌赚快钱最后大概率会赌输的人们。其实看不懂十年的人们也是很容易战胜大多数的炒股人的，只要不碰就好。
//@黄凡://@麦田蓑笠翁://@东隅桑榆88://@俞飞:#贾先生说# 
//@黄凡:回复@郑州小散户:非也。我的同学群里面都是三十年炒股经验的老登们，这段时间天天在不同的“高科技”赛道上追涨杀跌，忙个不亦乐乎……不时还在分享翻倍喜悦，红包在飞舞中//@郑州小散户:准确地说，留给了股票投资新生代，老股民不吃这套
//@黄凡:二十年前的房东，持有到现在依然是十多倍的盈利。然而，几年前掏空六个钱包的接盘侠呢？//@明UC星之草根微博:很多老房子己经零成本
//@黄凡:您贴一个更准确的数据吧//@长余量化投资:回复@黄凡:数据不真实//@黄凡:回复@老股民阿亮:现在的静安含了以前的闸北
//@黄凡://@Value_at_Risk:
//@黄凡://@王巍w://@樊建川://@段郎说事:年底之前还可虚假广告？
//@黄凡://@小朋同学2026:越跌越悲观，越涨越乐观，这就是人性。
//@黄凡://@洪怀懋:有很多原来认为房价泡沫大的，却忍不住买入更高价的房子。所以，还是要有定力。现在有能力的也要有定力不在低位卖房。
//@劳东燕2004:总有人通过公开的评论或是私信，以辱骂或是讽刺的方式，指望我不堪打击而离开公共领域。不知道这样只会强化我留在公共领域的决心么？
//@黄凡:散户路过骂一句：别挡着我发财
//@黄凡://@震东很耐心://@涨了叫我哈:这笔投资在2009～2020年之间的十几年里面绝大多数时间是跑输的，2020～2023年有巨大超额。回看任何长期投资实际上是80%～90%的垃圾时间和10～20%的高光时间组成。其他股票诸如可口可乐也大体如此。
点赞
//@黄凡:回复@罗有福0103:不提之后十年间由4100跌到1400？//@罗有福0103:之后的25年里，强势上涨4倍轻松碾压A股//@黄凡:之后的走势如何？哪一位网友出来科普一下？//@我是人间_惆怅客:2000年3月，纳指市盈率190倍。
//@黄凡:之后的走势如何？哪一位网友出来科普一下？//@我是人间_惆怅客:2000年3月，纳指市盈率190倍。
可爱的🐶
//@黄凡://@大川成长价值投资:他们会说：AI人工智能的时代，你个老登怎么会懂
//@黄凡:回复@扶光煦暖阳:实话实说//@扶光煦暖阳:这时候敢说真话，黄老师大义
//@黄建平J:川普这脑子，成事不足，败事有余，他懂个毛线的疫苗。 乙肝疫苗接种是消灭乙肝的唯一方法，中国在这方面做得很好。
//@黄凡:回复@天涯明月刀----://@天涯明月刀----:只要是好东西，估值又极便宜，聪明资金自然会来追捧
//@黄凡:回复@天涯明月刀----://@天涯明月刀----:只要是好东西，估值又极便宜，聪明资金自然会来追捧
//@黄凡:回复@经历即财富://@经历即财富:现在巴菲特清仓比亚迪，早年巴菲特曾清仓中石油，那些说价值投资只买不卖的情何以堪。
//@黄凡:回复@率性中庸:一针见血//@率性中庸:有人挣股市的钱，有人挣股民的钱。
//@黄凡:回复@躁郁型金融消费者:继续骂，继续亏//@躁郁型金融消费者:他们懒得看，骂就是了！进来股市也不研究，听别人说这个好，买了，最终亏损。不怪自己，继续骂
//@黄凡:回复@飞雪迎春cen://@飞雪迎春cen:赚大钱还是靠长远的战略眼光
//@黄凡:回复@湾区愚夫:围观赌局的看客们很难忍住不亲自上场//@湾区愚夫:空仓看戏//@黄凡:回复@罗有福0103:还记得：“农闲了，大家没啥活干，于是聚集在村头赌博”这样一个经典的段子//@罗有福0103:曾记否：2015年路边公厕都是“互联网+”
//@黄凡:去澳门博弈的人也是拦不住//@苏世山成长价值投资:拦不住啊
//@黄凡:回复@买股票就是买公司选等守:感谢分享数据//@买股票就是买公司选等守:科创50，2023年净利润527.8亿，同比-22.83%  2024年净利润326.2亿，同比-38.2%   2025年上半年净利润127.9亿，同比-40.39%。总市值4.79万亿，市盈率176.32//@黄凡:回复@买股票就是买公司选等守:确实是// ...展开
//@黄凡:回复@橘右京酱酱酱:大A股中小创估值全球最贵//@橘右京酱酱酱:我们的有没有包括中小创，国外的标的物是什么，都是所有吗？第一我觉得我们的没有那么便宜，第二我觉得国外的没有那么贵
//@劳东燕2004:天生聪明抵不过信息差别。恰好看到理想国译丛序中的一段话：“此刻的中国与一个世纪前不同，但她仍面临诸多崭新的挑战。我们迫切需要他人的经验来帮助我们应对难题，保持思想的开放性是面对复杂与高速变化的时代的唯一方案。但更重要的是，我们希望保持一种非功利的兴趣：对世界的丰富性 ...展开
//@黄凡:回复@西北农场主:消费龙头（白酒、牛奶、酱油）公司今年上半年的盈利水平同比依然保持增长，比所谓的“科技”强多了//@西北农场主:回复@黄凡:不过有一说一，消费公司一个个的业绩也是不太行。哎。。。
//@黄凡:门槛超高
//@黄建平J:这种药确实应该谨慎，医院当面开方拿药比较合适。
//@黄凡:回复@Michael张-长跑人生:中泰证券研究所最近做的数据//@Michael张-长跑人生:黄老师，谢谢你们！但是数据没有出处，也没有截止时间，恐怕不严谨吧……
