//@VOA英语频道:这是我听过的父亲在女儿婚礼上最智慧的致辞。
//@旺柴QQ:这个不错，码住了
//@武当灵霄子://@郑克强:码住看看。👀👀
//@皓伦王明川:高平陵政变！//@南国小师太://@思想品读:最安静的权力游戏，改写三国命运！
//@VOA英语频道:英文有声书：世界名著《双城记》（A Tale of two cities）：名垂文学史，马走听名著学英语！
//@VOA英语频道:BBC纪录片VOAEC历史百科《苏格兰简史》（全10集）
//@_天空l:这个好 码住
//@原上草1966://@东邪摸鱼://@汪汪叫的耗子:建议看看小说，其实1里面的警长也是个退伍老兵，在电影里得稍微仔细看才能看出来。
//@原上草1966:时光机带我回到了过去，你也试试？微博回忆
//@原上草1966:#TVB演员周聪去世#
//@原上草1966:回复@龙屠阁大学士:国内版海报张丰毅名字在第一位，港版海报三位香港演员在前面，张丰毅排第四。 查看图片 //@龙屠阁大学士:很少有大陆演员在港产电影扮演正面角色的，即便《杀人者唐斩》还有几部被冤枉的片子也都是浪子回头的设定！
//@原上草1966:时光机带我回到了过去，你也试试？微博回忆
//@原上草1966:时光机带我回到了过去，你也试试？微博回忆
//@原上草1966:时光机带我回到了过去，你也试试？微博回忆
//@原上草1966://@龙屠阁大学士:续集遥遥无期，恐怕几十年内银幕上再也看不到守信用的龙虾飞船回归地球了！
//@原上草1966:时光机带我回到了过去，你也试试？微博回忆
//@原上草1966://@东邪摸鱼://@ukwing:还有美军黑人潜水员的电影，也是这种美式主旋律。
//@原上草1966://@东邪摸鱼://@天津南开中学原保安:根据张宝瑞的武侠小说改编的。
//@原上草1966:时光机带我回到了过去，你也试试？微博回忆
//@原上草1966:时光机带我回到了过去，你也试试？微博回忆
//@原上草1966:时光机带我回到了过去，你也试试？微博回忆
//@独处的纳兰88:🎬#精彩电影推荐#//@永不生锈的钉子://@素颜的纳兰: 那就🍿+🍟准备好//@欢乐海洋世界:这个肯定好看，谢谢纳兰美眉
//@沈阳故宫博物院:#带着微博去旅行# //@一舟之旅:【北京看展】北京展览馆，“如是莫高”敦煌艺术大展，   唐代绢本着色《菩萨像（复制）》《地藏菩萨像（复制）》《持盘菩萨立像（复制）》。敦煌莫高窟藏经洞出土，原件流失海外~#明天一起看阅兵##爱上杨幂都是人之常情##美丽北京#  ...展开
//@武当灵霄子://@郑克强:摘：该片讲述了霍华德·休斯成为好莱坞制片人，并且主持了蓝云杉飞机的发明和改进的故事。2005年，该片获得第77届奥斯卡金像奖·最佳摄影、最佳艺术指导、最佳服装设计、最佳电影剪辑等奖项。👀👀
//@史小煮:王德峰：儒释道的出世之路
//@泡泡Pisces:收藏起来//@小麽熊-2023:学到了。
//@韦德不打球:白魔兽格里芬
//@视频看历史:
//@史小煮:诵读完整版《易经》
//@书肆巡阅使:五胡乱华有多乱？
//@泡泡Pisces:转走慢慢看
//@韦德不打球:经典回顾
//@武当灵霄子://@郑克强:码住看看。👀👀
//@东邪摸鱼://@学学菜刀:真实情况比电影更残酷。不忘历史，不蹈覆辙！//@Ellie_Wym:这个我实在没有勇气看完，太痛了，属于是看到这个画面都会想哭
//@虎魄造办处:镶嵌的应该是孔雀石
//@武当灵霄子://@郑克强:了解一下。
//@广川杂录:
//@武当灵霄子://@郑克强:摘：影片以1757年英、法两大帝国在美洲争夺殖民地的七年战争为背景，讲述了殖民者与土著内部的斗争以及追求独立自由的白裔土著与殖民者之间的故事。👀👀
//@VOA英语频道:2000句英文口语听力句型：12小时完整版，看完口语爆涨！
//@中考高考冲刺墙:这个直接转发，有用
//@泡泡Pisces:码住//@江湖殷大侠:先码后看
//@冬月敬笙:恭喜。//@大博奇:我好像听懂了
//@冬月敬笙:回复@红梅2831:蔡澜先生大力推荐《野蛮人入侵》，我旧博里有。//@红梅2831:关于死亡的好电影有哪些呢？
//@冬月敬笙:回复@sukha77:体佛法师未出家时，就受北大百年讲堂邀请讲《金刚经》，估计此生所讲经典里数此经的次数最多。//@sukha77:昨天开始在B站听体佛法师居士时期讲的《金刚经》视频，简直了，很震撼。
//@冬月敬笙:回复@sukha77:佛法难闻，惜之。//@sukha77:回复@冬月敬笙:当时讲的那么好为什么不见宣传啊？名字我都没听到过，一听觉得听到也太晚了些。
//@冬月敬笙:回复@ptj奔腾的俊俊:见评。//@ptj奔腾的俊俊:哪里可以看体佛法师讲的金刚经//@冬月敬笙:回复@sukha77:体佛法师未出家时，就受北大百年讲堂邀请讲《金刚经》，估计此生所讲经典里数此经的次数最多。//@sukha77:昨天开始在B站听体佛法师居士时期讲的《金刚经》视频，简直了，很震撼。
//@冬月敬笙:蔡澜超话 生死的学问。
//@冬月敬笙:蔡澜超话 超脱死亡。
//@冬月敬笙:回复@大尉1981:哈哈哈哈。//@大尉1981:“倪匡走了，我没有哭。” —— 何止没有哭，他还来一句：“我屌你老母，走得咁快，唔等埋我！” 果然喺洒脱不羁，看透生死；果然喺相交相识几十年，笑看人生风风雨雨
//@冬月敬笙:真会享受。//@甜甜的胖糖:晒太阳时在听
//@冬月敬笙:回复@布尔乔亚之旅:将就一下吧。//@布尔乔亚之旅:没有字幕
//@快快乐乐413:金刚经
//@冬月敬笙:🙏//@唐-一-意:蔡生仙逝月祭，始终记得要活过。
//@冬月敬笙:回复@凯莉的cat:但愿“如是我闻，信受奉行”。//@凯莉的cat:感恩法布施
//@冬月敬笙:艾玛厉害。//@一抹暖阳-------158:如此年轻却对地藏经做出这样的解读，用浅显易懂的方式娓娓道来，让很多没看过地藏经不知道地藏王是做什么的许多人看见了听见了，并且愿意看完视频，觉得功德无量 ​​​//@冬月敬笙:回复@里-仁:佛门有句话，诵经不如解经，解经不如行经。// ...展开
//@冬月敬笙:回复@里-仁:是一片孝心，不是攀缘。//@里-仁:笙笙，你怎么看诵地藏经为了往生亲属，是否是攀缘心
//@泡泡Pisces://@o小怂包:收藏//@小Chen_童学:我试过，确实有用
//@文史热鉴:152条增强核心力量 ​​​
//@视频看历史:看看了解一下
//@皓伦王明川:两小时读懂《金瓶梅》原著全集！//@古越品逸轩:
//@视频看历史:马住转载
你
//@深圳县令:过往人生，美丽世界
//@灵韵玉艺://@皓伦王明川:先马住！
//@灵韵玉艺://@思想品读:果断收藏！
//@独处的纳兰88:🎬#最新电影抢先看# 嗯嗯 好看的爽片//@快乐的桑丘耶:纳兰给力新片不断，感谢纳兰
//@皓伦王明川:留存！
//@皓伦王明川:世界名著《老人与海》完整版，马住！
//@VOA英语频道:有声书《孙子兵法》：可以躺着听、边听边睡、提高听力水平的英语听力材料
//@视频看历史:转载
//@本来老六://@蓝紫青灰://@我係蘇西啊:
//@武当灵霄子://@郑克强:码住看看。👀👀
//@史小煮:公开课《你好，苏东坡》
//@资源掌柜:语文基础 易读错汉字合集
//@天下廣文:超级回顾历史超话流行歌曲《我们不一样》《可可托海的牧羊人》《你不再属于我》《曾经心痛》
//@VOA英语频道:看图学，秒懂：6000日常英语常用词汇
//@视频看历史:看看转载
//@视频看历史:了解一下
//@东邪摸鱼://@耗子招笑儿:很多人不知道，当年毛主席视察长影时，不但接见了本片几位儿童主演，还和女一号留下了珍贵的合影。 查看图片
//@独处的纳兰88:🎬#经典美剧推荐# 周末看刺激的最新恐怖美剧《复生》！//@非著名野生画家:棒棒的周末
//@独处的纳兰88:🎬#周末一起看经典美剧#//@素颜的纳兰:#经典美剧推荐# 嗯嗯 有空搞第二季//@非著名野生画家:纳兰周末愉快
//@泡泡Pisces:码住慢慢看
//@中考高考冲刺墙:英语作文万能模板，果断转发
//@趣味表哥:元芳，你怎么看？
//@三策行者://@兵道之魂://@北极春天2021://@有方居士2017://@2019共泽文:时光机带我回到了过去，你也试试？微博回忆 //@2019共泽文:九三大阅兵
//@皓伦王明川:这个要看看！
//@东邪摸鱼://@九月落叶:最早的一部应该是《中华女儿》了吧
//@皓伦王明川:《芒格之道》，富在术数，不在劳身。留存！
//@泡泡Pisces:码住//@o小怂包:收藏//@只加盐:这个不错，可以试试
//@边永元:生命轮回
//@任叔岳:健康很重要
//@优优的狮子妈咪:改善圆肩驼背很有效
//@泡泡Pisces://@欢乐豆2011:这个不错码住
//@VOA英文口语:消灭焦虑的办法 永远不是读书、做事
//@思想品读:北大的风水课，收藏了！
//@扫文推文小姐姐:感觉很不错呢，给自己存着
//@名曰老饕:【露西·沃斯利之歌剧之夜 (2017)】
//@VOA英语频道:【BBC纪录片：特朗普的梦（全四集）】边看记录片，边了解特朗普，边提高英语。
//@灵韵玉艺://@思想品读:果断收藏！
//@文史锦鲤:
