无论是十几年前还是其他年纪 即便是两人互相欣赏和喜欢 远远看看就挺好 偶尔有点链接和共鸣 生活习惯上的学习和模仿 表达一下关爱和被看到 做一种精神交流 心照不宣 就很好 近了就有摩擦麻烦  站在那里 你看看我 我看看你 就可以 终究是我浅显了 ​​​
对 不原谅
我来这个单位快六年了 三次 濒临死了的感觉 因为疼痛太过清晰 所以都记得准确时间 第一次：由于国庆节筛查 淋雨 之后又去盯控 穿着湿冷衣服半天 22年11月初 生理期 在地铁上已经开始冒冷汗 走到单位已经十分吃力  当时穿的是一个皮衣 汗已经顺着帽子往下流 由于那一年天天核酸检测 无法好好睡觉 整个 ​​​ ...展开
分享图片 ​​​
分享图片 ​​​
我经过了几天的思考 必须把一些十几年前就应该明白的道理写下来 我遇见npd了 并且不止一个 高中的双鱼座就是典型的npd 这是一种精神疾病 无法治愈 核心是极端自恋和极端自私 具体表现很多： 狡辩说谎自己永远是对的 不顾及他人感受（“我让你给我写信 但是我不认为我应该给你回信”）回吸（对方一旦离 ​​​ ...展开
分享图片 ​​​
哈哈哈哈哈哈哈
分享图片 ​​​
分享图片 ​​​
我竟然一点也不别扭 留个纪念 ​​​
分享图片 ​​​
分享视频 Alfie_Philo的微博视频 ​​​
我没有点出去的蛋糕 今天有姨姨请我吃了 ​​​
分享图片 ​​​
分享图片 ​​​
分享图片 ​​​
分享图片 ​​​
分享图片 ​​​
一道白光 ​​​
我复述一下十几天前说的话：我是一个炒股票的人 其实真的不太需要情绪价值 但是没有办法 这二十年认识的人 特别是某个星座 提供给我的 有且仅有情绪价值 我还不能说别的 只能配合说我需要情绪价值 不然好像贪图其他的事 更可怕 更说不清 可作为一个三十多岁的女性 甚至在二十岁的时候 应该都知道情绪价 ​​​ ...展开
分享图片 ​​​
分享图片 ​​​
我已经不是原来的我了 早就不是了 只是我未察觉 当我今年春天再听到十二年前最后一次见面的人的声音 虽然那也还是我十几岁听到的声音 可是我清楚 一切都是我自己加的滤镜 曾经那些深刻的分享 只不过是寂寞的夜晚里 自己给自己的曙光 与对谈的人无关  ​​​我不会再掉一滴眼泪了 ​​​
分享图片 ​​​
我很难过的时候也想过放弃  一种是放弃别人 一种是放弃自己 干脆找个人开始另一种生活 逃避 想躲起来 ​​​
一个J一个R ​​​
越来越像 ​​​
其实 只要你想 你可以和十年前一样年轻 甚至 你可以更好看 更优秀 更健康 更快乐 更能支配自己的意志和生活 ​​​
其实 只要你想 你可以和十年前一样年轻 甚至 你可以更好看 更优秀 更健康 更快乐 更能支配自己的意志和生活 ​​​
其实 只要你想 你可以和十年前一样年轻 甚至 你可以更好看 更优秀 更健康 更快乐 更能支配自己的意志和生活 ​​​
分享图片 ​​​
笨蛋爱神 Labubu ​​​
分享图片 ​​​
浪漫依然
分享图片 ​​​
二哥非常温柔感性
分享图片 ​​​
我到了三十五岁以后第一次有这样的感觉 ：你非常喜欢一个人的时候是一种心疼的感觉 像一个母亲爱自己的孩子 你想抱抱他 拍拍他 安抚他 希望安安静静地在你身边 在你怀抱里睡着 只是睡着 曾经也有人这样对我 我没能理解 没能珍惜 这种感觉是多少束花 多少戒指不能替代的 我回想这二十年 像个白痴  我想 ​​​ ...展开
分享图片 ​​​
分享图片 ​​​
分享图片 ​​​
分享图片 ​​​
冠军尚且如此
燕姿啊
分享图片 ​​​
分享图片 ​​​
分享图片 ​​​
在漫长的十几年中 我反复在想 到底出了什么问题 现在看起来 在真诚的沟通中 不必觉得他人在责问诘问自己 在坦诚的对话和帮助之中 也不必觉得他人对自己有所企图 无论同路走多久 真的希望这些人能够高兴起来 而不是频繁穿梭于浅显关系之中 ​​​
两个处女座
结束了就是结束了 不要回头
真诚和高智商 本身就是稀缺品 大部分人没有 也不可能接住
嘴上起的泡下不去 ​​​
分享图片 ​​​
虽然说我不用去财院照样可以炒股票 可终究还是差一点点吧 我们舍弃了几十分 几千名 舍弃了外地985 来到这里 是干嘛来的 和浪漫的文艺梦已经相隔万里了 我们的目的只有一个就是为浪漫的梦建立基础 时至今日 这个基础已经搭建得差不多了 ​​​
分享图片 ​​​
分享图片 ​​​
固态电池
分享图片 ​​​
我能看英文报纸 能看五线谱 能看财务报表 能翻译文言文 能选出两倍三倍四倍的股票 能完全不依靠父母 当你和别人的频率不一样 你就能听到杂音 收音机用过吗？你屏蔽不了 听就听了 防也该防 杂音不会伤害我  别人说你好 哄你几句 你就高兴 给你脸色你就掉泪 这些毫无意义的情绪价值 居然让我混迹在海鲜星 ​​​ ...展开
我很久很久没有穿白色衬衫了 我想了那句话：“你好像很少穿白色衣服” ​​​
分享图片 ​​​
七年前的T恤 ​​​
整整125天 演唱会帮助我离开从前 坏人是不分男女的 不过有些人的出现确实是帮助我看清现实的 ​​​
分享新鲜事 ​​​
分享新鲜事 ​​​
分享图片 ​​​
我长得像熊吗 ​​​
这是我一生中最勇敢的瞬间——打个电话不就没事了吗 十几年的心结都消失了 青春那么短暂 为什么要别别扭扭 皱皱巴巴的 高高兴兴的多好 ​​​
整个春天 我都陷入在一种烦恼郁闷的心情里 但是也正因为这个情况 解决了一个十几年的心结 别沉迷于幻想  好就是好 不好就是不好 别粉饰 认输认栽不丢人 ai学习 学人家练体育 把自己练成小麦色 一次可以提两桶农夫山泉 结节都消失了  我现在最重要的两件事就是运动和睡觉 女性激素影响心情 所以为什么你 ​​​ ...展开
这个春天非常好 我明白了一个十几年前没有明白的道理 善良和真诚在某些人眼里是一种廉价的倒贴 因为他们心里根本没有善良和真诚  只有算盘和生意 ​​​你再也遇不到一个 聪明真诚专一 能看懂五线谱 能翻译文言文的人 ​​​
不得不承认 不得不回想 稍微有点喜欢我的 都是百分百男性思维的人 ​​​而我是百分百女性思维的人 ​​​
分享图片 ​​​
分享图片 ​​​
分享图片 ​​​
分享图片 ​​​
分享图片 ​​​
可以吃饭了 ​​​
你以为你错过的是这个人 其实你错过的是没有这个人的一生 ​​​
但愿我真的遇到我的soulmate的时候 还不算太老吧。。。 ​​​
分享图片 ​​​
我和柯基没有关系 Alfie_Philosophy的微博视频 ​​​
笑一下吧 ​​​
我已经跳出来了 但是我回头观察 就想总结一些道理和逻辑： 很多人 其实 人家只想要一种暧昧氛围 喜欢暧昧的感觉 感情动物吗 要的就是过程 不要你的任何东西 你给了 人家需要还 好不好 喜欢不喜欢 倒成了负担  更何况你以道歉的意思给了 也就结束了 不亏欠什么了 对于关系反而是终结的趋势 你乖乖地顾好 ​​​ ...展开
哈哈哈哈哈哈哈
说我长得像熊 我没有白月光 ​​​
—如果我早出生或者去了别的学校 人生轨迹就不同了我就不认识他们了—那你就认识别人了 —不不不 我不要认识别人 ​​​
在十几年里 我有时候也不明白很多事情的发生和发展 人和人之间走得近了以后 彼此就会有更多的了解和期待 有一丝丝的风吹草动 冷静下来低头看看自己 看看对方 都觉得不可思议 无法解释 情绪本来就是自由流动的 没有任何必要探究和解释 什么事都没有  如果在地球的两端不见面 无交流无沟通 自然也就忘了  ​​​ ...展开
