#28岁妹妹说到自己只想搞事业不想结婚#人生最宝贵的，就是20岁到32岁这七年。一切都未确定，一切都还有机会，这个年龄段，寸阴寸金，流金年华，应该是打开自己的视野，独上高楼，望尽天涯路不要把时间浪费在任何人身上，就是要珍惜自己的时间，用来读书，搞钱，锻炼身体，不断的钻到自己的世界里 ​​​ ...展开
哈哈哈哈，的确是。 年入70，是女人离婚分水岭。低于这个的，不要离。因为离了也不解决问题，反而增加巨大的困难。          女人离异后，纺子孩子两个成本，一般人扛不住。为了出口气，硬扛，就是几十年处于高风险高压力之下，谁也受不了。          你对细狗不满意，就当他是头驴 ...展开
#为什么大城市那么多的女人不结婚# 为什么她们要的是各方面条件比较好的男性。这基本是不可能的。只有在非常罕见的情况下，才会出现这样的男性。例如45岁，985，年入80，资产几千，和老婆打了一架，离了。         我身边就有一个这样的男性。原生家庭是很穹没钱，但男生很努力，长相也还可以，175，不 ...展开
为什么女人离婚都很惨？有钱有名有貌，不惨。         但是一般女人就不行了。女人价值醉大的要素是年龄和容貌，有没有钱，不是主要考虑的问题。离婚后，女人基本没有年龄和容貌了。她就剩下做家务的价值了。只有退休老头才有兴趣。           女神经会说，我有钱。。没用。因为金钱吸引过来的男 ...展开
#大学想谈恋爱其实也不容易#（转）炒股是我的最大爱好，亦是我的第二职业。十几年走过来，感慨颇多，今天总结几条经验，与各位球友分享，不一定适合所有的投资人，但只要其中有一条能给你带来帮助，我就满足了。1、要独立判断，建立自己的交易体系。炒股前几年，我也没什么赢利。后来，我慢慢学着 ​​​ ...展开
#别把聊天截图发给你朋友好吗#女孩子终其一生要明白自己要的是什么那些爱发脾气的任性姑娘，在她们的黄金择偶期内，一定会遇到综合mv不如她们的舔狗，愿意看在她们的养育价值上哄她们的。——别笑话不懂女利的女孩傻，她们也是想被哄就获得了被哄的结果，求仁得仁。那些一心向钱的精 ​​​ ...展开
哈哈 彪悍人生
#不要用三十年前的钥匙开现在的门#喜欢你的男人和爱你的男人确实有着本质的区别。1. 当一个男人喜欢上你时，初见你的那一刻，他会被你的外貌和气质深深吸引。他会觉得你身上有一种无法言喻的魅力，驱使他想靠近你，想要更深入地了解你，希望和你在一起。那一天，你穿着一条印花裙，轻描淡写地妆扮 ​​​ ...展开
#真正厉害的人选择伴侣的标准#反着干，世界就顺着你转上班就是为了离职演讲就是为了丢人面试就是为了失败你之所以做什么都缩手缩脚是因为你把成功当成了目标听着立刻扔掉这个让你内耗不止的垃圾设定高手从不追求成功他们只追求反脆弱一种在任何打击下都能捞到好处甚至变得 ​​​ ...展开
跟厂长的经历比起来，我所经历的挫折根本不值一提   连说句 感同身受都不够格噢
#不结婚的话老年生活就这样过#（转）那些没给jz生娃，还能跟jz在一起纠缠很多年的姑娘，不用看八字也不用问相处细节，姑娘一定在这段关系里吃尽了亏。因为从男性心理角度出发，没有结婚证也没有娃要养，还能跟一个女人常年混一块儿，只有一个原因：她便宜。能混到3年以上的，那都不是一般的便宜， ​​​ ...展开
#95后的相亲思维#转自网络：谈恋爱不能发展太快“像熬煮慢炖的汤品一样，循序渐进释放彼此的温度，不急躁也不冒进。”这是让感情长久保鲜的核心节奏。为什么很多快节奏恋爱容易走向破裂？①认知偏差的隐患：过快推进关系，会急于展现优点、隐藏缺点，双方看到的多是“理想化形象”，而非真实模 ​​​ ...展开
#家庭存款超过50万算什么水平#当你选择开始创业，你就不是普通人了你可能一辈子都要经历焦虑、痛苦、煎熬和孤独。绝大多数从底层向上攀爬的创一代、企业家，都是势弱而早慧的，他们往往二十几岁的年纪，就有了别人三四十岁的认知和城府。你会发现，越是白手起家的人，到最后就越是容易权衡利弊、没 ​​​ ...展开
#体面分手的弊端#好的婚姻，无非就是，我原本一个人过得挺好，加上另一个人过得更好了。但似乎一个人过得挺好的人很多，两个人过得挺好的越来越少了。《人民日报》上说：“好的婚姻，只需要做到两件事：不带敌意的坚定，不带诱惑的深情。”多精辟，多耐人咀嚼！不带敌意的坚定“我可以笑着对 ​​​ ...展开
#如果连父母的委屈都受不了#在男生心里，是没有“恋爱谈得越久，双方感情越深”的概念的。他们觉得谈得越久，这段关系越鸡肋，他可以压你的价格也越低。如果他想娶你，早就行动了；迟迟不行动，就是没看上你，认为自己之后能找到更好的。如果你有更好的选择，也早就跑了；长时间不跑，说明你别 ​​​ ...展开
#第一章 白月光回国#智慧的女生懂得换位思考：1、伤害了别人，要以别人的感受为准。例如你无心说了一句话，觉得没什么大不了的，但是别人有点不开心，那你还是要适当询问/安慰对方一下，不能当作没事发生。2、别人帮助自己，以自己得到的益处为准。例如别人帮你解决问题，是举手之劳：打一通 ​​​ ...展开
#每天走多少步能够抵消久坐伤害#认清几个人生真相，你会更幸福：1、背叛过你的人，一定会再背叛你。2、没人关心你的喜怒哀乐，大部分难关，你要自己扛。3、如果你希望别人理解你的痛苦，你就会加倍痛苦。没人理解你，是正常；有人理解你，是幸运。孤独是人生常态。4、抱怨不是绝路，“连抱怨的 ​​​ ...展开
#许凯承认和赵晴相处过#女生最厉害的感情推拉是：活在当下。跟他在一起时，喜欢粘他，提各种小要求；不跟他一起时，独立自主，沉浸兴趣爱好。去看电影时，敏感脆弱，哭得稀里哗啦；参加面试时，严肃认真，专注专业投入。魅力女生的推拉，不是欲擒故纵/忽冷忽热，而是切换了环境，就融入那个 ​​​ ...展开
#有3个特点的人更易出轨#女生让男生神魂颠倒的魅力：反差感。1、外表与内心的反差。外表柔弱，内心坚强；外表骚嗲，内心矜持。2、爱好与本职的反差。周末在夜店/游戏机室，平日是央企职员/名牌大学学生；看电影时敏感哭得稀里哗啦，当面试官时严肃认真专业。3、小猫和老虎的反差。和他在一 ​​​ ...展开
#女子裸睡没拉窗帘被洗玻璃工人惊醒#女生要过得好，就要有“解决问题”思维。例如你不小心把咖啡倒到衣服上，就不要一直悔恨自己出丑了，或者怕别人笑话自己。你应该马上到洗手间搓掉一些痕迹，或者问同事借件外套遮一下。例如你对朋友说错了话，就不要一直忧虑她不喜欢你怎么办，你可以跟她说抱 ​​​ ...展开
