#想对老师说#节日快乐！那些被您温柔接住的迷茫时刻，是我一生的勇气来源！
Repost
今天定位一个高斯数据库smp(并行)执行模块use-after-free的问题，由于要兼顾资源（内存）管理和多种异常处理的逻辑，比如报错子事务回滚、执行单元清理、并行执行子单元清理，这期间为了tpcc端到端性能，并行执行子单元和执行单元通过指针共用一些内存资源，在正常的先后顺序下，即先把并行执行子单元 ​​​ ...展开
Repost
//@刘瑶:好文
Repost
Repost
Repost
//@简里里:谢谢他。
#2024KPL夏季赛# 我已为济南RW侠.Fly加油助威！他是我心目中的最佳选手！快来和我一起为济南RW侠.Fly加油吧！ ​​​
