#愚者谈情感# 我是一位年过半百的70后，多年来一直保持着一个习惯，那就是在出差的时候给自己的家人买当地的特产，从不空回。然而，我发现，和我一起出差的人，尤其是90后，对于出差带特产的态度与我有很大的不同。他们普遍觉得没必要在出差时买特产，因为他们认为现在全国的商品都很丰富，随时都可 ​​​ ...展开
#愚者谈情感# 《做情绪稳定的成年人》有人赞誉周受资为全球情绪最为稳定之人。在遭受美国政府和法院对TIKTOK的打压之际，他展现出了非凡的情绪稳定性。从心理学视角而言，情绪稳定并非是对情绪的压抑，而是能够有效地进行管理与表达。倘若一个人呈现出极佳的情绪稳定性，那么，在自我认知方面，他 ​​​ ...展开
愚哥心理 在 @知乎 回答了问题：请问如何克服社交恐惧心理？ 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
愚哥心理 在 @知乎 回答了问题：总是对负面评价敏感，总觉得别人看不起自己怎么办？ 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
愚哥心理 在 @知乎 回答了问题：如何判断是否是健康的自恋？ 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
我刚刚在“会员抽抽乐”活动中抽中了【1天微博SVIP】！官方福利，100%中奖，快来试手气！！&gt;&gt; ​​​
愚哥心理 在 @知乎 回答了问题：心理上连续经历某件事的「刺激」，一般会导致「更敏感」还是能够「脱敏」？ 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
愚哥心理 在 @知乎 回答了问题：渴望被肯定被赞扬的心理根源是什么？ 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
愚哥心理 在 @知乎 回答了问题：精神分析不是科学，为什么还可以成为学科当中的内容进行学习？ 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
愚哥心理 在 @知乎 回答了问题：在职场中，你会因为追求和谐的关系去做自己并不认同的事情吗？ 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
愚哥心理 在 @知乎 回答了问题：用「幻想」来替代一部分社交，长此以往会出现心理问题吗？ 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
愚哥心理 在 @知乎 回答了问题：情绪容易失控的人一般有哪些性格特点呢？ 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
愚哥心理 在 @知乎 回答了问题：兴奋是什么心理？有哪些表现？ 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
愚哥心理 在 @知乎 回答了问题：人为什么会相信「受害者有罪论」？ 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
咨询师之家～ ​​​
快来测测你的专属角色音（分享自@喜马拉雅）网页链接 ​​​
知乎10万字了！！！ ​​​
愚哥心理 在 @知乎 回答了问题：缺爱会导致哪些心理问题？ 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
2024年我在知乎写下了98898个字！很吉利的数字，代表我的未来大好吗？98898…… ​​​
快来查收「我的2024支点图鉴」吧，开启 2024 知乎个人年度报告，看看今年你找到了多少支点。支点越多，内核越稳，支点再小，也能发光，网页链接 ​​​
愚哥心理 在 @知乎 回答了问题：如何从心理学角度看待遗憾呀？ 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
愚哥心理 在 @知乎 回答了问题：不爱又舍不得是什么心理？ 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
愚哥心理 在 @知乎 回答了问题：一点回家的欲望都没有？ 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
愚哥心理 在 @知乎 回答了问题：如何从心理学角度看待人格呢？ 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
愚哥心理 在 @知乎 回答了问题：我作为一个自卑的人? 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
愚哥心理 在 @知乎 回答了问题：怎么提高情绪价值? 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
愚哥心理 在 @知乎 回答了问题：普通人能把心理咨询师当副业吗？如何成为一名心理咨询师？ 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
愚哥心理 在 @知乎 回答了问题：自信、内核稳定的人面对PUA会有怎样的反应？ 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
愚哥心理 在 @知乎 回答了问题：喜欢闹脾气的人一般有哪些性格特点呢？ 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
愚哥心理 在 @知乎 回答了问题：怎样疗愈内心的消极核心信念？ 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
愚哥心理 在 @知乎 回答了问题：「别人一对我好，我就觉得他别有用心」是我看透了人性，还是我心理上有症结？ 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
愚哥心理 在 @知乎 回答了问题：心理脱敏训练的方法有哪些呢？ 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
愚哥心理 在 @知乎 回答了问题：如何从心理学角度理解自我防御？ 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
愚哥心理 在 @知乎 回答了问题：那些不爱倾诉的人，内心深层的防御机制是如何运作的？ 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
愚哥心理 在 @知乎 回答了问题：无法和别人建立亲密关系？ 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
听见热爱，好事发声！开启你的2024收听回忆&gt;&gt;（分享自@喜马拉雅）网页链接 ​​​
百度2024～～ ​​​
愚哥心理 在 @知乎 回答了问题：心情不好的时候，最适合做什么事情来排解? 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
愚哥心理 在 @知乎 回答了问题：在当今快节奏的生活中，你认为保持心理健康的最佳方法是什么？ 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
愚哥心理 在 @知乎 回答了问题：在当今快节奏的生活中，你认为保持心理健康的最佳方法是什么？ 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
愚哥心理 在 @知乎 回答了问题：为什么我总是怀疑别人对我的好？难过时有人安慰我，我心里会觉得他是假的，为什么？ 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
愚哥心理 在 @知乎 回答了问题：怎么进行自我评价？ 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
愚哥心理 在 @知乎 回答了问题：为什么我们会下意识地评判他人？这会给我们带来安全感吗？ 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
愚哥心理 在 @知乎 回答了问题：已过中年，怎样让自己活着更阳光些？ 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
愚哥心理 在 @知乎 回答了问题：为什么「课题分离」这类心理学概念，在本土的人情社会里显得不那么适用？如何可以做到更好应用？ 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
愚哥心理 在 @知乎 回答了问题：为什么没有目标我就感到心慌？ 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
愚哥心理 在 @知乎 回答了问题：嫉妒心太强应该如何克服？ 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
愚哥心理 在 @知乎 回答了问题：在形形色色的现实中，怎样才能让自己心理健康而不受伤？ 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
愚哥心理 在 @知乎 回答了问题：炫富是什么心理呢？ 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
愚哥心理 在 @知乎 回答了问题：心理咨询师说我很敏感? 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
愚哥心理 在 @知乎 回答了问题：有什么人能在不经意间就影响到你的情绪？ 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
愚哥心理 在 @知乎 回答了问题：大家是如何面对长时间痛苦的过去呢？ 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
愚哥心理 在 @知乎 回答了问题：在亲密关系中（恋爱关系），强调情绪价值是弊大于利还是利大于弊？ 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
愚哥心理 在 @知乎 回答了问题：为什么人会在意他人的看法？ 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
愚哥心理 在 @知乎 回答了问题：情结是由于创伤的影响或者某种不合时宜的倾向而分裂开来的心理碎片，如何放下一些情结呢？ 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
愚哥心理 在 @知乎 回答了问题：为什么人需要满足情绪价值？ 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
愚哥心理 在 @知乎 回答了问题：为什么家庭背景差不多的家庭，有的小孩情绪不稳定，暴躁易怒，有的小孩波澜不惊，情绪很好？ 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
愚哥心理 在 @知乎 回答了问题：哪种情况下要去看心理医生？ 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
愚哥心理 在 @知乎 回答了问题：孩子厌学可以求助心理咨询师吗？如何评估心理咨询的效果呢？ 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
愚哥心理 在 @知乎 回答了问题：羊群效应产生的原因有哪些呢？ 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
愚哥心理 在 @知乎 回答了问题：在当代，渴望情绪价值是不是一种「精神陷阱」？ 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
愚哥心理 在 @知乎 回答了问题：你是怎样得到安全感的？ 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
愚哥心理 在 @知乎 回答了问题：心理咨询100元600次、300元200次、600元100次、1200元50次，哪种更可能有结果？ 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
愚哥心理 在 @知乎 回答了问题：问题：为什么人们在社交媒体上更容易展现出虚假的自我？ 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
愚哥心理 在 @知乎 回答了问题：儿时性阴影如何处理? 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
愚哥心理 在 @知乎 回答了问题：如何解决我的抑郁? 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
愚哥心理 在 @知乎 回答了问题：回避群体普遍有怎样的心理特征呢？ 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ） ​​​
