微博正文
忘记做一个2024年度总结了。今年的我只做了一件事：过情关，渡情劫。开年伊始，你消失了好久，我不知道你去了哪里，我很慌张，我害怕你离职了，就算你有对像也没关系，你不来见我也没关系，可是你不要走啊，你走了，我都不知道我在这里还有什么值得留恋的事。于是我很幼稚地别扭地打探你的消息，得知你休婚假了。一瞬间又是生理性疼痛，但是我又该高兴吗？高兴你没有走，但是心脏告诉我我很难过，原来你的戒指不是假的，你发喜糖也不是假的，你不理我也是真的，可能我只是一条鱼，所以那些不见面的日子可能并不是没有机会，而是你有联系的人。从前也说过如果你有对象了我就放手，可是我没想到你会骗我，感觉自己像个小丑，一直自欺欺人，一直在等，等一个他寂寞了就来撩我一下我还以为他克制的人。我还不明白为什么你不敢看我，可能是告诉我不要靠近你，不要看着你，可怜我以为你只是不好意思，自卑，呵呵。我从不后悔自己主动，也不后悔看着你，因为我弄不清楚我的心，我也看不清你的长相，我总是享受着这种抽象的感觉，可是你别扭到我无法和你做朋友，明明只要享受这种感觉就好了，因为我只要你的心。我从来不想要你的人。当我无法自欺欺人以后，我知道，我要放手了，因为我不是坏人，我不能当小三。于是，我开始渡情劫。可是，你休假第一天就找借口来找我。我第一反应是，你疯了吗？你不应该和我保持距离吗？难道你结婚的时候想的是我？我明显拒绝你来找我，你还是来了，我只是没好气的跟你说了几句。可是我还是听到了别人说你怎么笑得这么开心，可是我。我的心在痛，因为我要放下了。我要走了。我是个好人。于是我做的第一件事就是不再找借口去楼上，不再看向你的方向，很痛，舍不得，忍不住，也会因为忍不住骂自己犯贱，然后告诉自己下次不要犯就好了。每天每天心脏都在痛，不知道这种痛苦什么时候能结束，不是我想不想的问题。而是，从早到晚，我的心就是痛的，整日以泪洗面。看见你我也不会看向你，我会假装无视你，当做陌生人，是的，我连朋友都不想跟你做。因为我还有奢望，因为我问心有愧，我不知道该怎么处理这份期待，所以我只能尽量让我们回到陌生的原点。后来在几次你可能感受到我的冷漠之后，你也开始不找我了。是。我又继续心痛了，这不是我想要的吗？可是我放不下啊。然后你开始发狠招，你微信对我开放了，发的是你们俩的照片，可以，直接在我的心上插刀，一刀一刀，我不敢给你点赞，我只会哭，想不明白为什么要伤害我。你早这样我也不至于觉得被骗。所以我诅咒伤害我的人会受到报应，我诅咒你放不下我，可是可是，你是两个人，再怎么难过都有人替你分担，而我只能一个人默默承受。不敢看微信，怕你又🔪我。当然，又🔪了几次吧，索性不看你的朋友圈了，但最后还是要给自己脱敏治疗，打开了。果不其然，反正都痛，多🔪几次就好了。往后的日子反正就是在想，什么时候不痛呢？不知道。嘴上跟妈妈说已经放下了，心里还是痛，不争气。不过我很🐮的已经渐渐不去在他面前刷存在感了。时至今日，已经不会生理性疼痛了，我们也确实像开始一样那么陌生，我也能做到不看他了，看见他不会心痛心悸，甚至看见可以找借口联系他的时候也不会做了，要知道以前一看见有借口的时候我心跳都会漏两拍。我搞不懂为什么我之前那么需要他爱我。我知道我想要被爱，可是之前已经病态了。而现在才是正常的。刚好一年，时间还真是解药，想明白了很多，也还有一些想不明白的。2025，可以开始新的剧本了吗？总是要过上好日子的吧。
每次非常用心的打扮自己身边的朋友都会夸我漂亮而我的妈妈看见我的照片之后只会说我胖的像一只猪，非常的丑陋我也不知道为什么要对我说这么恶意的话从小到大我都被身边的人拿来和妹妹的长相比较听得最多的话就是：啊妹妹好漂亮啊，姐姐就没这么好看了。小时候很自卑，照片总是要一p再p，瘦脸大眼拉满才敢发送。长大之后在朋友的鼓励下开始正视自己，用原相机拍照，通过化妆和穿搭放大自己的优点缩小自己的缺点。好不容易有的自信心，因为她的的一句：你怎么像头猪一样丑，再次破防了。为什么呢，明明我根本没怎么p，甚至不加滤镜，只是简单的调整脸型。为什么永远要充满恶意的评价我的身材和长相。我不理解。
想起一个故事，是我的高中班主任讲得，这个故事特别的短，却很有意思，所以虽然过去这么多年，我还记得清清楚楚。我的这个高中班主任也是我的历史老师，他教我三年历史，担任过两年班主任。在担任班主任期间，对我们还是挺负责任，经常给我们讲一些小故事，鼓励我们好好学习。他讲，一粒树的种子，在它没有种到土里的时候，它的基因其实就已经决定它能长成多高的大树。也就是说，这粒种子一旦被种到土里，生根发芽后，能长多高，早已注定。不管怎么努力，也不会超过注定的高度，当然不努力生长，也达不到它该有的高度。不过这粒种子并不知道自己长多高，只会拼命地长，能长多高就长多高，只要尽自己最大的努力就行。人也一样，从一出生，就注定以后能有多大的本事，做出多大的事情，但没有人知道自己的上限是什么。当然有些东西是没法改变的，比如你的家庭，还有你的相貌。有句话是这么说的，上帝给你关了一扇门，也会给你打开一扇窗。你说你特别平庸，那无形中就给自己上了一个枷锁。试问，你真的努力了吗？谁生下来是什么都会的吗？要知道三百六十五行，行行出状元，只要努力，就会有好的结果。再说了，谁规定的一个特别平庸的男生，就不能谈恋爱，那女生都很优秀吗？我看过有很多长相难看，没啥能耐的男生，可人家找的对象却很漂亮。我有个小学同学，也是初中同学，我们一班两年，以前关系也不错，经常在一起玩耍。只不过他现在去了外地发展，并定居在那儿，联系就少很多。我这个同学的长相确实可以用“难看”这个词来形容，虽然我长的长相也一般，不过比他好多了。有个邻居大爷看到我这个同学就问我，你怎么有这么难看的同学。虽然我这个同学长得不好，但是他上学的时候很努力学习，最后考上了本科。毕业后就去了一家国企上班，工资也不低。只是以他的相貌来讲，找对象很困难，但是他并不气馁。每到休息的时候，他就骑着自行车去附近逛，看到年龄相仿的女孩就问人家结婚没有。这样的事情恐怕脸皮薄的人做不来，我就不敢的，至今还没有结婚。而人家就是靠这种不要脸的方法不仅找到对象结婚，现在还有个女儿都十来岁了。当你觉得自己很平庸的时候，就等于给自己设限，自然会觉得特别自卑，做什么事情都畏手畏脚。没有人知道自己能成就多大的事业，也没有人知道自己会找个什么样的女生结婚，你的命运掌握在你手中，大胆地追求吧。也许你命中注定就能长成参天大树，但是你不努力，又怎么能实现呢？#生活手记#
郑渊洁在《如何毁掉你的孩子？》要想毁掉自己的孩子，首先应该做的是摧毁孩子的自尊，将孩子贬到卑微的地位上，具体方法有这样几条:1、让孩子觉得自己什么都不行，没人赏识他例如学习不行，长相不行，交际不行，干家务不行，马虎，粗心，让家人为他受累……总之，他没有行的地方。2、经常拿比他“行”的人刺激他例如这种话要时常挂在嘴边：“看人家××，从不让父母操心！”这类话最具打击力和摧毁力，是毁孩子的王牌语录。3、父母把自己塑造成为家庭牺牲者的形象这样会使孩子产生罪恶感。而一个有罪恶感的人往往采用自暴自弃的方法度过一生。具体方法举例如下：经常告诉孩子，自从有了他，你连电影也没看过，你为他操碎了心，都累出病来了，最好再具体说出你身上的哪种病是由于他造成的，或者说，如果不是为了照顾他，自己早就在事业上有大发展了。4、和孩子说话一定要命令式的口吻口气决不能和蔼，切不可使用商量的口吻，一定要使音量达到70分贝以上，一定要使用命令式的口吻。如果还能配合一些挖苦讽刺的汉语词组，则效果更佳，如“你真蠢”“你混”“没见过你这么傻的”“怎么生了你这么个东西”等等。5、切不可给孩子自由孩子的一切要由你来决定，切不可给他一点儿自由，他的行踪你要密切注视。如果有日记，一定要设法查看；他如果有信件，一定要审查。这样做能在他心里造成他不是人的感觉，造成他是一个受人操纵的木偶的感觉。一个怀疑自己不是人的人是绝不可能奋发上进的。6、要学会迁怒的本事单位上遇到不顺心的事，回来后要想方设法找理由给孩子泼狗血。无论什么事都归功于孩子的过错然后教训他，并制止他流眼泪。这样做可以有效地打击孩子的自尊心，增强孩子的自卑感，同样可以造成他不是人的感觉。7、当众出孩子的丑前6条都是在家庭里的“单练”。真正要彻底毁掉他，这第7条才是杀手锏。你一定要当着外人（或同学或亲友或邻居）损他，贬他，让他无地自容。从心理学角度讲，这样做能使一个人产生惧怕社会的心理，产生自惭形秽的念头。而一个惧怕社会和自惭形秽的人是很难立足於社会的。您掌握了以上7条，就基本上可以毁掉自己的孩子了。当然，还得在实践中不断总结经验，做到运用自如，这样才能将你的孩子彻底毁掉，使他终身一事无成。
你要先接受自己，世界才会爱你你要先接受自己，世界才会爱你所谓气质美，是你首先得接纳自己的长相，你得喜欢你原本的样子，不要抓住鼻子是否不够挺、脸是否不够小这些细节忧虑，更不要为此自卑。相信自己是独特的，而后挺直腰板，大方、自信地站在人前展现自己。别自卑，也别扭捏，更别畏畏缩缩，抬头挺胸、大大方方去做你想做的事。#知识科普接龙##女性成长##微博新知博主##微博开学季#
其实我小时候是一个经常被否定的人，经常被父母否定，被老师否定，被同学否定，甚至乎没有朋友。小时候的性格很古怪，也很敏感，很遭人厌。身边几乎没有一个人是喜欢我的。小升初那年，我爸妈也直接指着我说，就你这样的，等着三年后出来读个技校就行了。小时候我爸经常对我说的一句话就是:“我早就预料到了啦，你肯定怎么样怎么样的。”是的，他就是这样，知道我会做错，但是也不会试图去改变这个结果。这种深深的自卑一直掩埋着我，但是外表是一个很要强的人，我希望有人能够看到我，但好像无论怎么做都是错的。直到上了初中，我遇到了丹子，她是我生命中第一个肯定我的人，也护住了当时那个浑身是刺却又脆弱的我。从初一那会她就说，相信我能够上一中。我真的觉得很欣喜，好像一股甘泉注进了枯竭的内心，我感受到了强大的动力。后面确实是考上了，虽然是指标生上的，但是也确实是考上了。我一直希望我的父母能够谢谢丹子，是她改变了我的人生。但是我很清楚，他们不会的，他们只会觉得是家里的祖坟冒青烟了。我弟弟从小就比我机灵，懂事，会讨大人喜欢。爷爷最喜欢说的一句话就是:“就你这样的，你以后肯定比不上你弟弟，也不知道你能活成什么样。”他们总是自以为是地预判着一切，却不会努力地改变目前的现状。读书不行就是懒或者就是脑子不灵的道理在他们心里根深蒂固。但是其实到现在，我真的不怨恨他们，每次看到一些跟他们一样喜欢“预判别人”，或者喜欢捧高踩低别人，喜欢看不起别人的人，我很清楚他们的背后其实是一种深深地无能狂怒。看不起别人的人其实也看不起自己。直到上了大学，我才摆脱了那种十多年来那种深深的不配得感，花了很长时间才明白“爱人先爱己”这个道理。从前没有朋友，现在有朋友了，其实也还好。很多人都是泛泛之交，但是会有几个真心的朋友可以让我在她们面前展露最真实的自我，我认为这已经足够了。虽然我的成绩一如既往地平平无奇，四年下来的简历也是justsoso。但是我明白了，把精力放回自己的身上，大多数的人际问题都可以迎刃而解。想做的事情，心里的计划，不需要跟别人说，也不需要得到太多人的肯定，不需要在乎太多人的目光，包括父母的目光也不需要太care。就这么坚定地走下去就好，走着走着总是会走路的。最后就是不要渴望能够有人理解你，人与人的关系就像一面镜子，你所想表达的跟他们看到的也未必是同一个东西，每个人都是独立的个体以及希望自己的想法能够被尊重，理解，看见。很少有人能够真正地感同身受。但最重要的是，无论这个社会的评判标准怎么变，自己要有一套对自己的评判体系，并且不为外界所动，不要依靠外界的赞美而活，永远都要学会自己肯定自己。anyway，不以物喜，不以己悲。无论逆境还是顺境，自己才自己撑下去的最根本的力量。我花了很长时间才治愈了原生家庭对我的伤害，说不怪不怨是假的，但是我不会把人生中遇到的所有路障都怪给我的家庭。人要有强大的自我修复能力。无论成绩，学习能力，长相，我都平平无奇。我很清楚自己不是世俗标准下优秀的人，考了个研吧感觉也是一般般，工作吧也还没有着落，过两天就开题答辩了我还在这里码微博。但是其实我对现在的自己还是挺满意的，从容，自信，不卑不亢，内心强大而有力量。就像丹子送给我的那句话:“你不需要跟任何人比，你有你自己的骄傲。”
年纪差9岁我会自卑，会容貌焦虑，会怕融入不进你的世界，你的长相也很让我没有安全感，还有两个城市的距离，我们之间太多阻碍了
刚刚骑行至学校边的附中，听见那面有很大的喧哗，望过去，能见到一些彩旗与七彩的霓虹灯光，我估计是元旦晚会。没有停留或者减速，不过后面我又转了一圈过去。细细想着刚才的情绪，那并不是冷漠，麻木。我好像没有任何的感觉，但细细一琢磨体会，也是有的。我听见了年轻尖锐的呐喊，应该是女孩的，在声音里很突出。高中的女生就是气氛组，而我所接触的大学女生都比较内敛沉默，相比于高中时期的热烈，她们现在显得有些“岁月静好”。而高中的男生都是内敛的，我是男生，从这个时期走过，不敢说全部，也绝对有相当一部分的男生，在高中这个青春期感到很迷茫，懵懂的春心，学业的压力，或者是同龄人给予的自卑，让他们保持沉默，只有极少数星星一样的男生在闪耀。我之前也羡慕他们，不过也只是在他们闪耀时羡慕。毕竟，即便是天上的星星，我们也不会在白天去仰望它们。我总感觉我和高中生差距不大，他们高中我大学嘛，事实上是挺大的。他们刚步入心智成熟时期，一切都在创造，价值观世界观等，而我，大四，已经定型，往后的时间里只能在基础上打磨，决断不会出现90°的改变。这太不一样了！这比身高，长相的差距更大，也比成绩的差距更大。习惯的产生和习惯的消失都是悄然的，察觉不到。就像三年前的我应该会拍下那七彩霓虹，或者录下视频记录青春的声音。大四的我不会了，变化好大。
"男女之间交往就是福报的显化。从玄学的角度看，是不存在，上嫁婚配和下嫁婚配的。能够持续走下去的感情，肯定是平配的。平配指的不是经济基础、家庭、学历、长相、才华等等表面现象，而是福德福报的平配。因为夫妻本身是共业（相同行为形成的业因，会得到同样的果实)所谓有福之人不进无福之家，夫妻本身要共同承担所谓好与不好。很多夫妻半路离婚，或者看似很相爱的情侣已经到了谈婚论嫁的阶段，却会出现种种波折显现出来把他们分开了。这种情況就是显性福报和隐性福报出现了不匹配的差距，才会有业力牵扯着他们去分道扬镳。显性福报就是现实生活中所遇到的状况。隐性福报指的是心性、善根、慧根还有自身能量场强度等等。这些往往是非常容易被忽略的，但这才是决定缘分的重要因素。这就是为什么越有福报的人越容易经历情劫，因为他自身很难找到和他平配的人。有时候分开就只是因为有一方承载不了另一方的福气。分开了看似莫名其妙，实际上早就有了因，都是定数。有人说，人要是活得这么明白，那就没有感情这回事了。恰恰相反，只有活明白的人，才有真正的感情。没吃过饱饭的人，不可能纠结营养结构、热量搭配，更不可能考虑每日的妆容和衣着，气质修养、谈吐和仪态。人的精神也如此，满足了一层，才谈得到下一层。大多数女孩子需要的那种爱，只有骗子和人格高度成熟的男人才给得出。但大部分人都还在‘精神生存""的层面上挣扎，忙着自恋、自卑、自私、自大，哪里有能力去看见、欣赏、满足另一个人，然有那一层的精神享受。说白了，灵魂伴侣当然存在，人人都找得到。自己是什么样的灵魂，就有同样的灵魂与你作伴。长期伴侣的心理水平必然适配。圆满智慧配圆满智慧，偏执狭隘配偏执狭隘。真诚配宽厚，善良配勇敢。"
【偏执型人格障碍】身边总有这样的人，他们固执、敏感、多疑、好嫉妒、心胸狭隘、过分警觉等，对自我评价过高，体验到自己过分重要，倾向推诿客观，拒绝接受批评，对挫折和失败过分敏感，如受到质疑则出现争论、诡辩、甚至冲动攻击行为，这就是偏执型人格障碍又叫妄想型人格障碍，成因有以下：1.早年缺爱的影响因素在早期生活中不被信任、常被拒绝、缺乏母爱，经常被指责和否定，长期便形成一种与别人在感情上疏远的不良倾向。2.后天受挫的影响因素成长过程中不断地遭受生活打击，经常遇到挫折和失败。如经常受侮辱或冤屈。3.自我苛求的影响因素自我要求标准极高，并与自身存在某些缺陷之间构成尖锐的矛盾。但是从不公开承认自身的某些缺陷。如个子不高、长相不出众、才能不突出等，其实，意识深层正为此自卑。4.性格自我为中心的影响因素性格上以自我为中心，为了补偿其虚弱的自卑感，就通过设想自己的优越感，通过妄想而使自卑合理化。5.情绪不稳定的影响因素过度的焦虑和不稳定的情绪，常常把别人看成是问题的根源，对别人有一种“敌视”，很容易产生对具体的人和事的怀疑与愤怒。6.处境异常的影响因素某些异常的处境也使人偏执。如没有体面工作的人，厌恶别人谈论工作；经济状况不好的人，回避谈论经济收入问题；婚外情，怕别人谈及婚姻情感情况。认识是治疗的基础，对比一下身边人，共勉
