//@陈生大王://@矮周迅://@再嗑亿口://@仙女甜了酱://@Tiger公子://@袁子弹女士:农村老年女性是不是这世界上最沉默的群体？他们没有退休金，没有话语权，但大部分人有数不清的心酸和痛苦，在重男轻女的环境中长大，他们不敢生病、害怕自己没用，她们为别人活了一辈子，却连自己是怎么活的都不清楚。
//@朴实太太:太可怕了//@在也门钓鲑鱼:太荒谬
//@蔻蔻梁:我宣布我是云南人//@杨晓春:同赞美云南。 云南是世界上不同类别的牛逼地貌最密集的地方之一。
//@雷韵ly:改编选择了某种特定的叙事方式，这种叙事本身就是一种权力运作。死去的女孩不仅要承受现实中的暴力，在叙事中也要承担原罪。她的死没有成为对阶级不公、暴力侵害的控诉，反而成了男孩成长叙事的一部分，是他成长的必然代价。“谁拥有话语权？又是为什么？这是唯一的问题。”
//@作者李媛媛:？//@Danni小路:我气笑了……在某个地方当女的有罪吗哈哈//@毫无必要_:据说并不用哦//@Jacooooool:男的卖房也是这样吗
//@孟大明白_:这条微博下面全是安慰雷军的，这些人想没想过，你们只可能是坐车的，永远不会是造车的，是不是同情错人了？
//@方悄悄诺娃://@柴猫君://@莉安与虎://@暖小团:有点儿想哭//@大头和他的朋友们:狗狗//@哈图酱:被治愈到了//@蚝油麦:可爱狗子//@稀稀放送:好有爱的故事
了不起的柱子哥！
//@小猫小胖小顾:真的很了不起//@冬日轻鸟://@啊熊姨:今年春天最想写出来的稿子。我一直没法消化阿娇再次患癌的消息，微信上也不知道该怎么安慰、聊什么。这个话题没法在聊天对话框里展开，太沉重而且也让我恐惧。  阿娇对很多事情都有办法，之前问印尼，问出海，问怎么找人，她永远会迅速帮我解决问题 ...展开
//@蔻蔻梁:顾老师可爱！
//@李宝玖://@肖鼎臣://@老狼://@韩松落://@赵赵:看哭了。//@宋方金:太好啦！//@沐非://@王小亚:真好//@佛心蛊虫2:平民英雄//@E姐小仙女:大中午被感动哭了😢外卖员好人好事//@小靶子变锦鲤:真正的正能量传递！
//@巫昂:你应该写一本书，就叫这个。
//@__王逅逅:以前读一本书，叫《我的妈妈做保洁》，里面的保洁阿姨说，她们最怕处理的就是没喝完的奶茶咖啡饮料，因为垃圾袋一拿出来就全是甜汁四溅，不仅要分类还要拖地。从那之后我都会把奶茶喝完或者倒掉以后再把杯子扔到垃圾桶里
//@作者李媛媛:好✌️//@我滴家在安徽淮河边上:货真价实的双赢
//@喵娘叫做徐小喵:今天，我爸又和我聊了P叔的近况。他说，P叔还养了一只猫。与其说养，倒不如说是P叔的善心。因为那只猫是一只流浪猫，只是每天定时定点会跳到他家一楼的院子里，蹭上几顿饭。有时候，猫困了，还会大摇大摆地走进家里，趴在客厅的地板上睡上一会儿。醒了之后，就默默离开。一来一往， ...展开
//@顾不厌:是爱呀
//@陈生大王:请大家看看这条。真的看哭了。看着他蹲在地上摸盲道，心里太难受了。第一次知道盲人出门是多么愤怒，是多么害怕。也很感动那些伸出援手的人，世界好像多了一点点希望。
//@李宝玖:After party大师们
//@方悄悄诺娃://@叶扬-独眼:中间solo部分好厉害//@_養云://@李辉野行音乐:没有设计，没有预感 Afterparty就在剧场的走廊里开始了 #老狼# #老狼演唱会# #连云港# #野行#
//@光头怪博士://@罐头辰 ://@一包海苔 ://@王太弱 :🚬//@系红领巾的猴子 ://@亿碗小米粥 :而且不准备改正//@不吃辣椒不蘸酱 :因为话语权在既得利益者方//@河汉 :当初那么多反对的声音充耳不闻//@一名不知名的咸鱼小姐 :也不知道当初这鬼协议怎么被通过的
//@少述派:人间破破烂烂，有人缝缝补补。
//@柏小莲://@秦小婉:不认同阿诺拉低分，但更不认同妹妹要因此被审判。公众人物能够且愿意公开自己的阅片历程在当下是很可贵的，没有什么作品评价是“绝对正确”的，而能够看到一个真实的、在探索着学习着的人不断成长和吸收的过程，比追求一部作品的分数更有价值。一切强求定论并借着其他权力（评价） ...展开
//@顾不厌:找美男子好//@阿winter:有一位实诚妇女，找美男子。//@杭之冯玥希望我好自为之:等一等，92岁？//@Onebowl:转发
//@严锋:警惕并远离那些精于用各种手段对他人实施操控的人。//@美鸥译丛:也让我想起某些博主。//@严锋:非常推荐这个视频，讲Narcissist自恋人格障碍者对周围人的传染性。很有启发，能解释为啥川普周围的幕僚一下子都变成他的调调。自恋人格障碍者不但能通过攻击激怒他人，还非常善于操控，让人认同信服 ...展开
橘猫厉害
//@巫昂:嫁人这个词赶紧的淡出历史舞台吧
//@巫昂://@潘萌SoPhia:真的能力越大责任越大👍自己悬疑贵妇没所谓，赚钱供旗下女导演搞创作。“专访里她还回应了为什么这些年一直在扮演《大小谎言》式悬疑贵妇角色——因为这些项目是最受观众喜欢，也是最受制片公司青睐的，换言之，能赚钱。她得不断向制片厂印证女性观众代表的商业潜力，才能推动 ...展开
//@丘赫尔加坚--:被伤害成这样也在傻傻吃饭的小猫😭//@賣勾靠杯 :好可怕 //@已定居的小笼包QAQ :@厦门警方在线 现在无差别射猫，以后就敢无差别射人了
天，野猪崽子！
//@我想我正在沉入一代人的海:那说明了什么？
//@林奶粒://@杨小朗://@M大王叫我来巡山:看哭了。这真的是最好的教育狗好，人好//@写作昕子读铃酱://@所木:小狗好//@一杯加热大麦茶://@宝宝你是我的小狗:
//@顾不厌:这种情节拍电影可能都不让放，多残暴的疯子会把人“拖入锅中”//@我又有一些真知灼见:标题和实际案情的骇人程度完全不在一个层面，无语。
//@在也门钓鲑鱼:70度，做过饭的都知道，肉片70度就已经变色了。//@罗赛迩:《灌面汤》，我只在暴力电影里见过把活人头脸往沸锅里按的。//@钱兜兜响叮当:用70度的水灌人放电影里都是R级，只字不提是为了美化家庭内虐杀，死都不得正名//@王巧琳Q点://@皮卡丘球丘唔:虐杀这两个字又没70度，也烫嘴吗？
//@作家静岛:这个主人千里挑一！
//@柏小莲:一笔写不出两个张字。//@蜜三刀蜜三刀:恶心。
//@旁立pangli:野二代 刚生了崽 轧死了三个被她自己//@啊熊姨:图7是野猪吗？
//@巫昂:喝了好几年云南咖啡豆了，支持本土咖农。//@小涛:嚯，这一期不错！//@生草字幕组:本期纪录片下载：微博正文
//@地图炒饭://@-Zeatharry_:背桃花的老人
//@顾不厌:能不能给我看看这束花//@羊废料://@诠释康康:😭
//@顾不厌://@麦卡PU10P:造黄谣和春秋笔法一样都是它最拿手的//@木凌烨-早睡早起版:好离谱啊，造黄谣就这么张口就来//@pkuwd:这种人家里的事儿张嘴就来，就跟在人家裤裆里蹲点儿了似的。这不算造谣诽谤不用付法律责任吗？微博就任由四蛆横行吗？
//@红料:汶川地震的时候，有座罗汉寺收留了好多产妇，灾情期间，在极艰苦的条件下，共有108个宝宝在那里降生。方丈素全法师是菩萨，那一年庙里污血恶露横流，但佛光照亮九霄。如一叶孤舟般横在阴阳之间，苦海里捞起几百条人命。🙏//@航海的波:进庙之前由和尚检查？
//@龙猫自在:看了很多人的房车，苏敏阿姨的布局确实好，厨台够大方便备菜，8kg的常规洗衣机远远比mini机实用，30度电加上大水箱，一个人找个风景好的地方住十来天也太美了
“爱是可再生资源”//@巫昂:写得真好！//@导演程青松:最有力量的礼赞
//@方悄悄诺娃://@叶扬-独眼://@撒第二把盐:看到几个抖音视频 感觉要比目前披露的严重得多//@撒第二把盐:Repost
//@在也门钓鲑鱼:保护陈乔恩！保护每一个爱小动物的好人！
看完图片评论，的确遗憾//@狠狠红:那挺遗憾的//@bxaqnpc:图片评论 查看图片
//@兽爷:普通人撬锁，早他妈刑拘了吧，你们撬锁，就他妈来一句“在工作过程中存在思想上急于求成”？？？？
//@作者李媛媛://@用户6590652872://@没人比我更懂DJT://@MD小姐姐Yuqi:帮扩
//@丛虫时移事往:实实在在做好事。
//@方悄悄诺娃:好棒！现在说起脱口秀，谁都不能忘了胡淡淡！
//@何日君回来://@绿妖绿妖://@孟大明白_://@押沙龙 :从普通患者的角度说个人感受，1，医保既然紧张，就应该用于效果最明确、最基本的药物，口服液之类的中成药应该退出医保，省下大家的救命钱。2，应该让患者有购买原研药、非集采药的更多选择，哪怕不在医保范围内。3，药品专业性很强，如果医生不开 ...展开
//@北国佳人李春姬:这不是土匪恶霸么
//@我想我正在沉入一代人的海:说出你的真实想法，是现代社会的公民权力。
//@菜菜_HP:好孩子//@夏小嫣://@林水妖:多么好的孩子们啊，黄金一样的心//@潘萌SoPhia:好孩子//@扭曲马先蒿:『这跟没救有什么区别』，我是在这个地方读了几遍，哭了一会儿。是一句胜过全篇，高过很多人的灵魂的话。
//@咆哮女郎柏邦妮:重新添了几幅～ 查看图片
孩子被诈骗失联后的妈妈//@秦桂林dai:如果儿子没失联，我怕我这一辈子都不知道微博是什么，从来没有听说过
//@在也门钓鲑鱼:哈哈哈哈哈哈哈哈哈哈哈哈//@光头风月:草//@怡味薯蓣锦 :救命哈哈哈哈哈哈
//@柏小莲://@雷韵ly://@松谷之梦:珍贵难得再在国内媒体上看到伍勤的名字，这是她近年在泰国深入调查的成果。祝愿这些失去自由的人们早日回到家园。
//@何日君回来://@mtcwjm我每天运动足够30min://@惊人院 :这才是迫切的//@夏目家的小诗哥 :无能为力 //@黎黎的金鸟笼 ://@卡了蛋儿kk ://@苍炎的人形师 :比起红书洋抖那些事，我更在意这些//@楚惜刀 :集采有质量问题如何解决？//@l鱼苗I :这下真的抵达恐惧边缘了 器械质量这么差医护人员也没办法啊
//@虎掰掰:哭//@阿瑞呀://@顾不厌:爱宝宝！！！//@我又有一些真知灼见:要了命了我哭死了//@失眠狸:年度开心视频，比彩票中奖还激动，他好像一口气说了十几种语言。
//@韩松落://@老狼:校园民谣时代还有好多宝藏歌曲。希望那些动人的旋律能一直流传下去。致敬郁冬。
//@雷韵ly:人歌合一不过如此。不是她在唱歌，这首歌已川流过人生每一处缝隙，在终点附近回漩。“连地图也没有，这也是人生。”还有巨蛋最后一场不死鸟演唱会，《永无止境的旅程》：“一段崭新的旅程即将出发，我会隐忍旧伤，再度高歌。”
//@洛之秋:转载图片 查看图片
//@我想我正在沉入一代人的海:哈哈哈//@黄佟佟:岁月从不败美人”情况就是这么一个情况，事情就是这么一个事情
//@神气飞天猪:中国恐怖故事
使用我难得启用一次的芒果会员，在电脑上看了一集《灿烂的风和海》，有点被男演员孙阳吸引了，就是爱看这种中长发阳光文艺男，上一次看中长发男演员觉得顺眼感觉还是20多年前，而且还是李亚鹏和黄磊……这到底是什么时光杀…… ​​​
//@何日君回来://@唐不闻:小说都不敢设计这么惨的情节//@两色风景嘎:什么恐怖片倒计时……//@咦这里有个键按一下:被打到肋骨骨折、十二指肠断裂、小肠梗阻，终生挂粪袋。。。//@fanisland_ :对 判十一年其实是九年 最多七年就出来//@甜甜追光者 :不，这种人会不
//@顾不厌:5，他们自己也参与//@雷韵ly:牵涉复杂的利益链//@张天翼小张://@麦教授Max://@不想再配眼镜了: 4.受害者争取权益的方式很文明，不会产生什么恶劣的社会影响。
//@顾不厌:真的
//@我想我正在沉入一代人的海:神的孩子。
//@我想我正在沉入一代人的海:真经典。
//@方悄悄诺娃://@众和集团安保部保安安保保:。
//@绿妖绿妖:蘸着血泪、蘸着自己被汲取的骨髓的残渣，在地上写的血书，也不过如此。太惨痛了，有些人其实应该是社会体系帮扶的对象，自己或家人生病、多年积贫，靠勤奋更文以为找到条活路，没想到几年后这条路会如此吞噬她们，靠写文过上好日子的欢欣变成了绝望。太难过了。
//@方悄悄诺娃:不要再把聚焦点放在作者“是不是真的那么穷”，我就想问这种“执法”到底是为什么？
//@方悄悄诺娃:踩//@白餐叉:踩//@-秋茗-:踩//@玫瑰出逃计划:踩//@大头和他的朋友们:踩//@格兰芬多公共休息室:踩！//@爱吃鱼腥草的主任:踩//@亚利不会唱歌:小人滚//@文鱼汤拌饭:踩踩踩//@小猫小狗记:踩//@-星二:踩//@人饮到失联_:踩//@JIAN
//@方悄悄诺娃://@柏小莲://@荆豆地://@幻音冥_246_232:这是目前在微博公开自己出事的海棠作者们，里面有宝妈有刚毕业的学生有被父母抛弃的女生，还有低保户，很多人身体也不好，如今都面临着大额罚款，具体可以看她们的微博。海棠事件里我有很多想吐槽的地方，可是最后感到自己唯一能做的，除了把事情 ...展开
//@南郭刘勃://@光头怪博士://@冷月如霜 ://@阑夕 :朋友圈里的医生都在说这个
转发
//@菜菜_HP://@郑峻://@Kesixun·://@Mievsjrligc:可是后来摄影师被约谈，售出的摄影集没过两天就被全部收回，整个处理过程非常快，快到这本摄影集除了因为公开宣传过留档的那几页之外其余部分完全无人知晓她们的人生没有后续
//@顾不厌:垃圾人，31岁没工作就可以被你收留了？//@春树:警察局给男方判了吗？//@洛兵:原来是从犯。//@很好看的秋天:助纣为虐畜生不如//@健身中年119://@李玩:等服完强奸罪的刑出来再说这些吧。
//@劳东燕2004:说得通透，很多人不知道自己的核心利益所在，拼命反对明明是用来保护自己的制度：“当他人都在争取和赵太爷平权的时候，阿Q却百般阻挠，说我依然要保持欺负小尼姑的权利。殊不知他们自己其实就是小尼姑。所以，当你看到华人说‘美国就是被这些白左、政治正确、LGBT搞坏了’，我想告诉你 ...展开
//@顾不厌://@唐不闻://@范雎:这特么的……//@他回精神病院了:卖炭翁了。//@张洲:宁波吗？宁波是这样的吗？我不信。宁波在我心里特别好，特别有人情味，特别安宁。
//@咆哮女郎柏邦妮:春游哥你有牛逼，你爸真牛逼，给我看感动了 查看图片
//@顾不厌://@张批话://@库特纳霍拉的骨头:划重点：没编制//@朝阳地区非著名不狠人:她没编制，她在北体大读完书，进了一家杭州的公司，主要给一些机构做体育方面的活动策划，公司基本上都是退役小众项目运动员，并且做了不少山区公益活动。结果2019年到2022年，三年公司黄了。她再出现在大众的视野内， ...展开
//@鱼姜://@净说大实话的作家任彧://@快乐球球在购物:畜生
//@胖虎鲸:说一下，这人一看精神状态还有穿着就不太像正常人，故意去激怒她，用评判普通人的标准去要求她，拍视频发到网上获取大众情绪流量，这种玩法才是真正的坏逼。
//@菜菜_HP://@市场博物://@没有羊先生://@郭玉洁://@牛叔:，看得难过。。。
//@丛虫时移事往:🙏太不易了。需要尊重和理解，这样的孩子成长更艰难，家长付出更多，承受的各方压力也更大…
//@鲤四:三个猫枪手。
//@我想我正在沉入一代人的海:非常精彩。值得认真看完。
//@潘萌SoPhia://@伟大的卡邦克鲁:所有失败的鸽子都会被炖……小时候家里人的同事的朋友玩这个，然后给了他一麻袋鸽子还请我去他家玩，然后我就硬生生目睹了一麻袋没有头的鸽子……一进门就看到厨房一地血和鸽子尸体，救下来两只试图养但是鸽子恋家，开窗时候一下子就飞出去了估计也活不长了
//@Lelac:村上喜欢用“沉没在深海里的金子”的比喻，深海和不动的金。我觉得村上是巨大多层喧嚣城市里的一块沉默的、不动的电池，我想起来走过去看看，他还有电，亮着小灯。我可以待在他身边用一根细线充一会儿电，然后忘了他，再去忙我的。
//@小奶球:看完我当场死亡三次
//@咆哮女郎柏邦妮://@严锋:不把世界每件事情代入到自己的生活，不把世界想得那么脆弱//@南迦巴瓦之巅2024:不把世界每件事情代入到自己的生活，不把世界想得那么脆弱，时代的潮流和方向面前我们都是看客，你加入或者不加入都不会影响世界
//@WowDaikon:此刻深有体会🥲
动听
//@enchiladasghost://@小天王_://@苍茫天地任逍遥:正确标题:  #八名成年人强奸十三岁女孩并反诬其卖淫#
哈哈哈哈哈哈哈喜欢
哇哦
喜欢的一则！
