我分享了文章：柘植义春 | 柘植义春和三个人及自己  ​​​
//@浙江大学苏德矿://@皓伦王明川:这个完整版有用！
//@李天飞大话西游:马克工具
//@Beatricela:サムネ昭和味太足了
//@郑克强:做了一下功课，现在网上的免费AI应用工具如雨后春笋般涌现，初列于下：豆包、Kimi、千言、即梦、悠船、天工、密塔、炼丹家、通义、可灵、百度数字人、海豚配音、快写红薯通、博思、FishAudio 、AiPPT、iSlide、魔音工坊、亿图脑图、美图设计室……。英文AI应用工具更是数不胜数（有的需要付 ...展开
//@李天飞大话西游:马克
//@LIYILIANG1966:都是大实话，可惜，稍微需要一点耐心了解的事情，不知道人照例不会有耐心了解一下。所以，历史永远只是历史。。
//@无老师:赞//@江烈农://@旧常识://@分析哲学练习生:🐎//@针娭毑:看完了，去油管关注了，发现每个视频都有意思
//@鄧嘉宛://@罐头辰:学到了//@-秦闲-:我现在强得可怕//@清肆肆肆S:首页来学//@LKiKAi__://@折原閑也://@Hamburrgerr:学一下//@老梅梅梅:好干货啊这教得....//@烤尔柯翅金诶嘿嘿嘿:马克烤肉//@佛心蛊虫2://@别人家的那些事:好详细 感觉可以出摊了//@BBellalala:来个炉子  我现在强的可 ...展开
却敢堵命运的枪，缺口都一样。 分享单曲孤勇者 (动画剧集《英雄联盟：双城之战》中文主题曲)（@网易云音乐） ​​​
//@东漂学童:国家的进步依赖于每一个人的推动，说得太好了。
//@电影人藤井树:收藏。还没看的，可以补上！
