我免费围观了 @孔庆东 的回答，问题价值 488.00 元  ​​​
我免费围观了 @孔庆东 的回答，问题价值 488.00 元  ​​​
我免费围观了 @孔庆东 的回答，问题价值 388.00 元  ​​​
我刚刚成为了@莫非是托的微博 的V+会员，正在享受属于我的V+会员专属权益，你也来和我一起支持TA吧！  ​​​
我刚刚成为了@孔庆东 的V+会员，正在享受属于我的V+会员专属权益，你也来和我一起支持TA吧！  ​​​
//@江东猫草:好看的！而且自从b站降本增效，把审核裁得七七八八，b站看片已经可以一刀不剪了，不做正版受害者
我围观了@孔庆东 的回答，该问题价值488.00元，围观仅1元，快来一起围观~  ​​​
转载了@江东猫草 的微博图片 ​​​
//@马少平THU:
我刚刚成为了@屠龙的胭脂井 的V+会员，正在享受属于我的V+会员专属权益，你也来和我一起支持TA吧！  ​​​
//@程序员邹欣:大部分初创企业撑不过三年，赞开芯院👍🏻
//@刘昭在路上:看最开始的章节时感慨，这书对抑郁患者的体验描写太绝了，简直可以当心理学书出版，而后面的情节则是在庞大的隐喻空间中构筑了了创伤后的整合与救赎，相当棒的一部作品！
//@屠龙的胭脂井:曼昆把“经济学原理”做成了漫画，真的好，这套我已经收藏起来了，孩子大点就让他看咱们每个人都是经济人，都要挣钱，看这套比啥都强小孩儿大人都能读， 一点不浅，是用漫画的形式，把大学本科的经济学原理都讲清楚了，漫画的形式非常好懂，有它独有的好处，就是这个场景 ...展开
//@不知名麦子店出差汪:明天！
我围观了@孔庆东 的回答，该问题价值388.00元，围观仅1元，快来一起围观~  ​​​
我免费围观了 @胡锡进 的回答，问题价值 398.00 元，快来一起免费围观~  ​​​
我刚刚成为了@比特肥bitfatty 的V+会员，正在享受属于我的V+会员专属权益，你也来和我一起支持TA吧！  ​​​
