欧国联超话#葡萄牙#C罗超话    欧国联是第一节冠军葡萄牙，本月21号凌晨三点四十五分。丹麦VS葡萄牙。 自在游者的微博视频 ​​​
NBA超话卢卡东契奇超话 湖人背靠背125-109轻取马刺，东契奇21+9+14，里夫斯30+7+6       18日，NBA常规赛湖人背靠背主场迎战马刺。开场马刺取得9-2领先，湖人迅速调整反超并拉大分差，半场湖人65-51马刺，第三节湖人进步拉大分差最大领先28分，随后马刺展开反扑末节一度追至11分，关键时刻湖 ​​​ ...展开
巴萨超话#马竞vs巴萨# 让二追四！巴萨4-2逆转马竞少赛登顶 费兰双响莱万&amp;亚马尔破门      17日凌晨4时整，2024-25赛季西甲第28轮争冠关键战在利雅得航空大都会球场展开角逐，马德里竞技主场迎战巴塞罗那。上半场亚马尔中柱，阿尔瓦雷斯打破僵局，下半场索尔洛特替补破门，莱万凌空斩，费兰替补扳 ​​​ ...展开
CBA超话 124-128，爆大冷！CBA劲旅加时崩盘，距季后赛一步之遥    16日晚上，CBA焦点大战，四川男篮主场对阵同曦男篮。此役对于同曦而言非常重要，眼下排名第12的同曦队，要跟排名第13的深圳队，争夺最后一个季后赛席位。同曦队近期强势反弹，不希望输给四川这支弱队。而且，这场比赛，一旦赢球 ​​​ ...展开
巴萨超话#马竞vs巴萨#   西甲积分榜：皇马多赛2场3分优势领跑霸主领先，巴萨暂居第二、马竞第三。对阵双方：马德里竞技 vs 巴塞罗那赛事：西甲地点：西班牙马德里大都会球场时间：17日凌晨4点      马德里竞技没有太多时间沉浸在欧冠输给皇家马德里的痛苦中。周日，另一场关键比赛即将到来 ​​​ ...展开
德甲超话拜仁慕尼黑超话      目前的德甲积分榜上，拜仁25战19胜4平2负积61分领跑，今晚柏林联合VS拜仁慕尼黑客场，此战，客场作战的拜仁是值得看好。     💬教练对#FCUFCB说：&amp;ldquo;没有轻松的比赛。我们必须赢。最近 Union 对阵法兰克福时表现很好。我们的目标是拿出完美的表现，拿下三 ​​​ ...展开
马德里竞技超话#阿尔瓦雷斯点球无效# 巨大争议！阿尔瓦雷斯点球打进，VAR介入后判无效，现场视角还原      欧冠八分之一决赛次回合，马竞主场迎战皇马，比赛90分钟结束，马竞1-0皇马，总比分2-2，加时赛双方没有进球，点球大战，皇马4-2取胜，最终马竞4-6不敌皇马惨遭淘汰，无缘欧冠八强。     ​​​ ...展开
皇家马德里超话欧冠超话 4/8号，四分之一决赛     逆转！红牌！失点！加时！欧冠刺激一夜战报！欧冠8强全部诞生！      欧冠1/8决赛次回合，马德里竞技主场迎战皇家马德里，加拉格尔开场27秒破门，马竞先入一球，1-0领先皇马，总比分2-2扳平。点球皇马淘汰马竞。     多特蒙德在客场2-1战胜 ​​​ ...展开
欧冠超话皇家马德里超话 马德里德比，激情碰撞！今天，西班牙足球的两大豪门——马德里竞技与皇家马德里，将在赛场上展开一场强强对决。无论是激情四溢的球迷，还是激烈的赛场对抗，每一次传球、每一个进球，都将在这座城市的历史中刻下深深的印记。马竞，这支以坚韧与拼搏著称的球队，勇敢 ​​​ ...展开
欧冠超话拜仁慕尼黑超话         拜仁慕尼黑作为德甲的王者，本赛季展现出无与伦比的实力，稳坐联赛积分榜的头把交椅。上轮客场逆袭斯图加特，再次展现了其霸气‌。勒沃库森则是上赛季的冠军，本赛季同样表现出色，位列联赛第二。两队历史交锋中，勒沃库森在哈维·阿隆索的带领下，6次正赛交锋 ​​​ ...展开
NBA超话#湖人不敌篮网# 里夫斯拉胯！湖人108-111篮网，东契奇狂砍三双，湖人不能没有詹姆斯。    湖人在主场大战篮网！湖人目前排名高居西部第二。他们最近的战绩非常不错，不过刚刚在上场比赛输给凯尔特人。更糟糕的是詹姆斯将会，因伤缺席一段时间。     上半场比赛，两队打得难解难分！不过 ​​​ ...展开
