7
//@白鱼Fiasili:真//@我是落生:对//@JoannaBlue:Herstory//@有盐电影://@狗派天下第一:都对//@撞山月_:我的暴言是那些在舆论里高高在上的男人，只要你耐心听他讲十分钟话，就会发现他远没有传闻中值得尊敬。 ​​​
猫是幻想的妈妈。他会静静在远处注视着我。人的悲伤看似很大，如汪洋一般包裹全身，耳鼻喉都是溺水的咸苦味。真正被流经的时候却很小，是神经剧烈收缩，四肢和心脏都攒在一起，像一颗凝结的果核，黑黑的，尖尖的，又硬硬的。窗帘边角上rudi的眼睛像一汪小小的泉水，映照着我，我会想轻轻唤出，妈妈。 ​​​
唉//@isekisi里的旋转小字://@月亮果子酒://@島嶼文學:
原来是这样
@金秀贤 你死了没？ ​​​
转发
顺其自然，为所当为。新的一年了 能不能稳定的不改变啊 ​​​
希望宇宙保佑大s，让她的宝宝可以在台湾生活 ​​​
//@Jess静姝:我是垃圾！ 我是这样的垃圾～
怎么做，怎么说，怎么想。一切只出于我的意愿。不出于我希望得到什么样的认可，什么样的情感回馈，什么样的和解和原谅。过去的统统都不做数。妈妈 让我们做陌生人，在有机缘的时候自然地相逢。一切所作为只出于我不愿再后悔，悔恨是毒和业力。
从小就喜欢哪吒，爹爹，你的骨肉我还给你。这份还，不仅意味着两不相欠。还带来了从此后我们的交织不再涉及亲情的权利。这比切断一切更自由。 ​​​
面对汪小菲，留几手，杨子 这些人，注意力一点都不要给。骂也不要骂。注意力和情感在这时代是可以被转换成流量的。珍惜自己的每一个token。留给值得的东西。 ​​​
转发
转发
转发
体能上辛苦，精神上轻松。 ​​​
转发
如果很难 那就不做 也没关系的 ​​​
转发
转发
转发
转发
转发
转发
转发
新的一年开年 生病是第一件经历的事，陆陆续续地呕吐，失眠，身体变成一团具有生理作用的肉，别谈想做的事儿了，就连眼前的这几分钟让我不呕吐度过，脑子里就冒出感激的言语，病得迷糊躺在床上的时候，大口大口地喘气也无法缓解呼吸不上来的不适，明明是正午，光透过窗帘打在脑门上，刺眼，又冷冷的。 ​​​ ...展开
喜欢沐浴，更喜欢半夜三更沐浴。手机里播放着上野千鹤子的午后时光，正好是泡澡这一章节，一个人生活，连浴盐的种类都有好多分类可以挑选，幸福的烦恼啊 ​​​
转发
转发
转发
转发
转发
人和人之间有太多说不清道不明的关系，人们在社会生活中紧紧纠缠，不仅互相依靠又互相怨恨，那些同生活一道分泌出来的模糊不清的关系，是自然的情感流露，但太多“拎不清”的关系令人疲惫，也消耗了大量的精力，尽可能地界定清晰的身份边界，在合理的范围内消耗心理能量处理事务吧 ​​​
把精力往回收，有些事情 有些情感的连接 不是想维持就能做到的，对于现有的生活来说，想送出去的一些爱，和当时真实的话语才是连接的关键，把周围生活整理的简单纯粹真实一些，爱自会爱，不爱或者没那么爱，也没关系，可能有时候那些没说出口的，自带一些犹豫的，或者更加不可言说的情绪，是自我可以去 ​​​ ...展开
转发
