//@清於门下茶僮子://@陈折折://@_麟九_://@famfamfam://@罗赛迩:人家起号成功了，当然不能放弃饭碗//@不会笑的柴郡猫://@_Reno_挚爱FF://@大师兄天道酬勤:啊？？？？？？？？？？//@绿毛水怪夜奔ing:丢了工作和女友分手也是假的，实际上是主动离职开始直播带货，现在老婆孩子都生好了。跟肖家卖惨说老 ...展开
Repost
//@famfamfam://@麦卡PU10P:好人永远想不到坏人有多坏，坏人永远想不到好人有多好。想到她的血可能用在诋毁她的人和这些人的亲属身上，真的搓火//@花前_常病酒:看到第一张图，想到bro用给她签器官捐献协议的方法来“报复”她，真讽刺啊
//@微微辣vera:我打算这样教育儿子。//@握爪三宝:所以我坐电车都尽量和女性保持一定身体距离，我日本这几年来没刻意拍过一张穿短裙女学生的照片放到网上，哪怕是背影；我不觉得有啥麻烦或者憋屈，我这是为我这个群体买单，应该的。//@老Fin://@闲猫子:男性以自己人人自危保护女童不人人自危。这就是蜘 ...展开
Repost
//@不许注册没昵称: ICU医生，当时科里抽了一半医生出去组建临时ICU，只有三个医生带病值班，科里严防死守保下来的老病号全部死亡无一幸免，新进来的全是终末期的基本搞几天也死掉了，印象最深的是出去会诊了一个50多岁男性患者，既往体健无基础病，来院氧饱85%上下，我没有床也没有呼吸机，只能眼睁睁 ...展开
//@落在最后的马拉松选手://@麦卡PU10P:看点好的//@欢笑刀叉:好真诚的春春，二姐得多高兴啊，偶像为她写歌了，她年少时的决绝和勇气，不但拯救了当时的她自己，也引发了无数次回响。//@李宇春:去年看脱口秀里Echo讲二姐的故事，之后又收到了很多朋友分享的这篇微博，很震动。当时同事问我要不要转发这 ...展开
//@nickel拟科://@写作昕子读铃酱://@莫叽獭://@熊本社长://@一位不愿意透露性别的妇女:遇到每一个声称想自杀的人都能拉一把是一把，拉不动至少也不要推一把，别装客观别居高临下别瞎揣测别说风凉话，就是人类良知的底线。
//@Agent20003:共度时艰//@静候节假日:刚刚尽了点微薄之力，大家如果有能力的话可以进主页给博主进行打赏，打赏的金额微博是不分成的
Repost
//@推拿熊:天呐
//@清於门下茶僮子:马//@无边桃炎:马住//@反射弧超长星人影九:@鹿有鳍 //@拖延症晚期的魔镜镜://@糖酥柿饼CRISP://@艿鹿_://@密林菇情绪稳定:码//@北乔乔乔:需要//@带你逛B站:这很重要//@歪果网红的日常:转需//@一个正直的科学爱好者:学废了
//@清於门下茶僮子://@慕木想当咸鱼了://@阿君给爹攒退休钱://@字幕少女:M//@罐头辰:🐎//@王太弱:这个好//@吾六一061:存//@你别说还真是这样:这好//@维多梨鸭Victoria:哦？🐴一下//@烫金真爱册:维修M//@angel安淇儿:我存//@黄濑濑濑濑:我🐴
转发
//@臭宝宝椰:马一下
转发
//@_Reno_挚爱FF://@顾惜之://@楚惜刀:右边转需//@努力再努力-Ya-: 网页链接 //@小妹别跑:有没有全集啊？？？？//@四叶的三心草://@佛心蛊虫2://@凤影焰:极品摄影教程，3分钟帮你打通摄影任督二脉
//@清於门下茶僮子:太精准了！“男的对女性普遍没有平等的“礼尚往来”“报恩”的概念，而是如果发现女人愿意帮他，反而会助长他的自恋，进入一种“我可以支配她”的模式，把女性当驴使唤，让女人给他做牛做马，必须按他的意思来，他要讹两万，女人不能只帮他要一万，他才是做主的，不然就是伤他自尊”
转发
//出身名门的白富美，顶级学者，因为是个女的，只要屌丝有办法连哄带骗带胁迫娶到她，她的一切社会价值和个人价值就只剩下“伺候老公给他草壁生儿子的老婆”，可以随便打骂。她甚至还是运气好的，渣男自己没本事大概还指望她养家，所以没有真把她囚禁在家里，否则她满腹才华一样可以被困在后院一事无成
//这篇帖子按照心灵疗愈贴的说法，主要可以概括为： 课题分离、补充维生素、不关心2h后和8公里外的事情，也就是正念、积极心理学、保持边界感、学会愤怒、产生情感链接、转移注意力、找回主体性、解决问题、音乐疗愈、直面恐惧、识别权力、识别精神控制。最后，允许情绪的浮动。（又过一天已经很厉害了
//@萝卜一大大箩筐: 好难受啊，妈妈那么努力把孩子推下水，围观的人群中鼓掌，就感觉好像母亲努力救孩子这一幕也变成了表演的一部分。
//@清於门下茶僮子://@懒羊羊吃树皮://@黄葵红锦墨旱莲:啊
//@楚团长聊聊天:要和世界创造链接
//@妥爸-关心孩子的事:回复@拉风的蜗牛2018:不需要哦。//@拉风的蜗牛2018:你好妥爸，我们一岁半前打完了四针曼海欣，三岁和六岁还要打流脑吗？
转发
//@墅姐聊跨境://@冰糖蓝莓_:「一辈子的幸福并不是筛选出了“对的人”，而是两个人在关系这件事上的共同学习共同努力深度成长。」啊啊说得太对了！亲密关系并不是一锤子买卖，而是长期的沟通、经营，共同成长。这也是我看《Connect》悟出的一点。再次推荐那本好书微博正文
转发
//@墅姐聊跨境:“月入1万美金-10万美金，这个阶段，你应该从work harder向work smarter转变。” 很有道理，我喜欢4 hour work week 这本书，利用杠杆、自动化。我觉得1-2阶段是较适合普通人实践的目标。再多确实和“玄”有关了，除了会投资，还得有那个命吧
转发
//@欲界无色君://@在下黄昏鸟:马克//@班叔:参考//@Hanyyyyyyyyyl:如果小时候有，我还愁什么呀
转发
转发
//@东大夫://@ECPSH:我既在东大夫那里做过早筛，也在北京公立三甲做过相关检查。自己医院检查比如胸部腹部平扫无痛胃肠镜等，缺点是等待周期长去医院次数多但是可以走医保，最重要的是医生对肿瘤的敏感度不如京西；如果工作忙多金直系亲属得癌早，那就去京西（费用2W+两个半天）起码去一次
转发
//@没有我找不到的电子书:完整电子版：网页链接 //@找回我的生活:哪里可以找到电子版
//@没有我找不到的电子书://@KuKumokawaiiyo:这本真的很好，我教练拿出厚厚一本板砖出来给我看里面的内容跟我说用力方式啥的真的很详细，十分推荐
//@微微辣vera://@Aiai-门口蹲:我孩子在幼儿园被欺负几次，他比较软弱，老师给做了一本小书，告诉他怎么做。 查看图片
//@笋沙丁:🚬//@超标本实验部:🚬//@矮周迅:🚬//@王太弱:🚬//@东南亚小狗博士://@你别说还真是这样:🚬//@话多专家周树人:🚬//@宇宙啾酱:🚬//@_一条更新:🚬
转发
