//@失眠老蟹://@麦教授Max://@阿猎木星初转腾:想起一些文对死后世界的说法，说那时候人会像“想起来”一样，觉得“啊是这么回事啊”。如梦初醒。死亡是寄宿在我们体内的成虫盘，庄生梦蝶//@MistakenPoint:确实觉得很不可思议，明明都变成糊糊了，但又确实，成虫盘从一开始就存在，成虫是幼虫的身体里做 ...展开
//@Simon_阿文:神作，建议载入条漫史！
//@-萬事皆虛-:已是一具活尸//@死鬼老公上西天:其实自由职业还有伴随着年龄变大之后需要挣钱的前提，没有固定工作吊着相当于丧失了保底工作，意味着你要一直努力做很多工作来维持和往常一样的生活…除了非工作以外的时间做别的事情真的会感觉时间被浪费了…玩也提不起劲…所以说除了本职工作外有产出的 ...展开
//@-吠物-://@做不了水仙就蒜了://@幸福論-:卧槽
//@地狱笑厕厕厕厕:好//@文字背后的力量:存//@我天呢太好磕了吧:有用//@绝情绝爱的代餐机器://@以防你今天还没看小动物:我码//@古希腊掌管资源的神:网页链接存存
//@北极兔生产中心://@蛯原沁://@GOA-PLAZA://@_CarvusmelliA_://@醉鬼与卖花人:是的，有一派法医学观点认为连环杀手其实是同类相食的返祖行为。因为连环杀手的特征是“无动机杀人”，他们认为自己处于食物链上层，有权随意处置下层的生命。不同于低道德环境培育的捕食者，这是本质上的认知扭曲。同样 ...展开
//@狂暴受抚慰组长://@扳手修床://@楚惜刀:“如果说西方侦探小说的核心是「推理」，那么中式公案小说和武侠小说的核心则是「道义」。破案、行侠只是手段，伸张正义才是目的。 ”“微妙的权力感”说得好，其实已经不是微妙了，而是尚方宝剑//@梁州Zz:借楼在这里也说下，中国的类型文学文章写出来 ...展开
//@Neve小武://@鹿島青://@-白辰-://@黑鹿其:轻轻的爱上//@郁奇馬露://@用户二八二八147://@_镰型鲨鱼_://@成田yoyo://@手写天堂://@MistyRiverfog://@米口才子 ://@米口才子 ://@-KIRBYB- ://@汗渍渍 :我就这样暗恋
//@盐碱性花卉:我画画真的会放eva当背景乐我不中了。。。
//@八羧基酞菁钴:唉，又想到汉克自杀线。换上dpd卫衣目送康纳远去扣下扳机，汉克你在想什么？门外听到枪声红圈整整五秒，康纳你又在想什么？
//@只需黎明://@-_在夜的盡頭永遠與你-://@瓦咔啦奶奶奶:这真是我看一遍爽一遍的设计…//@瓦咔啦奶奶奶:神之设计
//@鲛猫_Shark-Cat://@鸦色的Lin:看完脑子会了//@Cassiopeia-Law://@槐子树喵://@弥纯:看完以后感觉自己四年本科白读了，这种实用经验技巧还得看淳朴民间大智慧//@诶老白儿:涨姿势
//@無氪白屏:我的妈呀//@煮治://@战郎07 :谁跟我玩一下维维豆奶//@SharkBBQ_ :火烧金箍棒素？//@schnappischunoxiaohao :怎么这么好笑//@耳火rh :等等什么脑白金//@血塊_ :我产今晚全做了//@无孩爱犬女 :六百六十六//@不吃窝瓜- :神人//@0x007e :我要玩第十七条水煮蛋//@Beehowyoung :// ...展开
//@文字背后的力量:我码//@古希腊掌管文案的神:有用有用//@宝藏资源墙:我存//@小小小小磕学家:我码了//@我上网就是来代餐的:有用//@我都磕骨科了你让让我怎么了:网页链接我去
//@狂暴受抚慰组长://@Adling:南美气息//@狗大李://@ZLXHIM ://@以光速冲向米饭 ://@SpeakLOUDER_ ://@IRple2 ://@KITATAIKOI :也太会……//@Kalak_39 :我只会哭了…//@驾驶我的傲慢与偏见 :太过于美好且瑰丽的画面……暖烘烘的炉火令人感到安详惬意，连骨头都是优雅而可爱的，这样乍一看看不 ...展开
好帅啊//@什麼小狗:Wayama
//@什麼小狗:Wayama
//@一靖ONEGIN:好喜翻//@鱿鱼蹭蹭子:哇//@rslKanoko://@Coney兔毛:好美//@葉不干了:@梵境荼蘼 //@朝歌已暮://@朝歌已暮:让我穿//@肠科夫斯基:诶哟我的天//@谢谢你那天为我戴上了这条围巾 ://@一目十连 :哇
//@鸥哥DZ:
//@-荒火燎原-://@拌饭大师虾仁://@织森凉://@扣扣啵啵奶茶:太会想构图了
//@橘雁川::-(唉感觉和美术方面如出一辙。。ai仿个超写实绘画就给大家吹得不行，感觉还是非从业者对艺术文学的了解太浅薄了。顺便一提看到之前日本那边还用ai模仿手冢生成漫画看得我也是欲言又止//@狂山中://@ieaber:有朝一日ai能不能了解人性不知道，现在的应用肯定是加速败坏。不过热衷于被ai模仿文 ...展开
//@月面砂://@纟且犬://@勒勒巴士:oh//@不摸鸽鱼:🥺//@二拾六:萌中之萌//@無氪白屏:乖宝宝….//@请不要到处操:@無氪白屏 tkyh叫早服务//@请不要到处操:天哪………………
//@纯爱大鞭子://@運命生命共鳴体:我又悟了//@大概是原原://@m_idori://@KITATAIKOI://@真实咸蛋://@迷路回旋Lim:之前看到有一条微博说二分强力的画面不容易有氛围感。其实我感觉，氛围感缺失不是因为二分过于强力不符合现实，而是因为强力二分和凸显的造型，没有对应到其适合服务的画面内容.....
//@邪恶比大魔王://@打今儿起俺绝不熬夜:我学我学//@AbbeyChry:
//@4月1日___:我一定要当都市丽人就是因为这个，上战场前第一件事是挑一件好的铠甲//@稻吉卯上://@格伦蛋元素:哇//@闪闪一口气吃了十碗麻婆://@RoseNya玖猫:非常好 CBT ，希望大家都可以好起来！//@幻灭妖僧 :大冰转型成功//@一个动态类型的幽灵 :对的
//@林檎鸭:我笑吐了
//@甜爆炸://@树白白://@鱼卟_Yuboo://@夜夜袭魔:好有意思啊！//@烁火火火火火火://@好帅一只辑:美呆了//@kkcit://@-ALZi米-:好喜欢//@Ding试作不叮:超…爱…（看得走不动路…）
//@Simon_阿文:不用，这些都是在线工具~//@ChaosSang:离AI的距离就缺台AIPC了。
//@来瓶花椒油:宝宝//@梦境深渊:宝宝
//@永远的窖窖咪:我全年//@過万重舟:已失败//@DBM-:已失败//@闪电螺丝:已失败//@鱼煎蛋卷:已失败//@-禾策-:全败//@金拱门我的疯狂星期五呢:已失败//@九钱算六卦:已失败//@圣地娅鸽:已失败//@SpeakLOUDER_:感觉是我//@鲸谜:怎么艺术成这样
//@__黑白无常__:衣摆摩擦、撩被汗渍黏住的头发、火烛摇曳、不应期窗外的风穿过让某人瑟缩了一下，另一个人看见立刻抱住/动了起来。描写两人彼此眼中的对方，心率、感受，薄薄的肚皮下属于另一个人的东西，被繁重的衣物绊住的慌张/坦率也很好品。如果会玩小道具，那可以描写的东西更多了，开车就是亲临 ...展开
//@写手一吐为快:漏稿补发：日月肯迟:19//@失眠的西西弗斯:@写手一吐为快 bot好，想投稿一下日月肯迟
//@咸DOOOOOR:我学我学//@栗理疗仪://@Brownris:有才//@黑研没一腿我就没有腿:首页看了就该给我画我产品内个内个了//@纟且犬:兄弟们！学！
//@橘雁川://@宏野蛭石:太天才了
//@第7665个月亮:俺不中嘞//@林子slilo_Hiroshilove-:笑不活了//@蝶or胡闹:额啊//@六荒:丁原干的//@猹不知道说什么好了先改个名吧:@这个年纪还在打光荣游戏已经完辣 你爱看//@月照雁门:啊啊啊啊啊啊啊//@月靍:已成为每日必听//@成为承载暴雨的夜晚:。//@烂戊等生人 :每天洗袜子都在听:// ...展开
