微博正文
最近通勤都在看指南和《被讨厌的勇气》上午忙完就在记医学英语单词日语四六级也准备报名试试水了昨天师妹跟我说学位授予条件变了，专硕也至少一篇核心，我直接吓emo了，去健身还碰到辣眼睛的人，酷酷跑，今天感觉自己很瘦呢
昨天去财大买到了菜煎饼，和之前在本科一区吃到的外观差不多，但是没有他好吃，之前的更辣菜更多，那时候我经常边吃边辣的流鼻涕，考研的时候吃的最多的就是一区的麻酱拌面安徽板面和茶煎饼，冬天会买一杯巨烫的现磨豆浆，小心翼翼的吸，考研后期的时候会坐在一楼楼梯后面死角边看刘晓燕的四级救命边吃麻酱拌面（考研的前一个周六考四级，本科四级没过，研究生四六级都过了），会大早上的在自自习室前面的花坛和走廊暖气片上背肖四，以前真好啊，没亏待过自己吃的，虽然现在也没有，但是好怀念以前的自己。3个月没带耳机听课，因为中耳炎太严重了，一直反反复复不好，今天突然想听歌，不是我说，降噪耳机就是世界上最伟大的发明之一，时隔3个月再听风叹的歌，还是那么好听，不亏蝉联我网易云好几届的年度歌手。我以前怪emo的哈哈哈哈，看音乐排行榜，第一名是首巨emo的歌，以前老容易想太多，现在虽然也会，但是不会emo了，现在我的口头禅是问题不大，什么事都是小问题。后面都是我的真爱歌，说实话，暂时没遇到一个跟我现在听歌品格很相同的。
