//@祺沅://@苏小懒:文中提到的案件，确实很多罪犯听着陌生，应该让他们遗臭万年//@秦祎墨:以加害者命名案件，是对受害者的基本尊重。
转发
//@Steed的围脖://@凡虫-观云集天:这次的真理，肉眼看着亮瞎眼，肉眼清晰彩色，太爽了 #北京天象记录#
//@天文博物馆://@Steed的围脖:这个色彩丰富了～～
转发
转发
//@JoannaBlue:啊？！牛//@我是落生:看到杀人，心里咯噔一下；看到是因反抗家暴杀人，了不起的英雌！希望每个被家暴的女子，都有反抗的勇气，也希望法律能更完善，为反抗家暴的人撑起保护的伞
//@凤影焰:做他的同事真的会觉得更可怕，虐的是猫，心里想的是你//@乌鸦拖拖:@上海市弘安律师事务所 你们的好律师 （同时还涉嫌参加反hua组织和鞋教哈）
//@大有-戊午:太有激情了，全世界行动起来。
转发
转发
转发
转发
转发
转发
转发
//@在下黄昏鸟:我记忆中的北京！//@我自己掰一个:不止耐克，百事 乐事 移动好多品牌当年都有创意广告甚至贺岁短片，这几年越来越少了
//@哪里有一次元南通:转发//@咚咚的碎语://@缥缥夕零://@里昂玛格纳斯厨:omg//@兔耳Append://@FEI_彩_云://@养病中_SilentD_一仔:卧槽//@西风猫猫糕:可怕//@梦游天姥切国广:我擦 电子烟//@老猫有杀气JessicaA:太可怕了！码住！科普！！！
//@祺沅:真是越扒越有
//@刘宗迪v2://@绍兴黄酒:90年代的确是“乱世”，是激荡的，探索的，充满未知和各种不确定的“乱世”，如果不是“乱世”，剧中的各位主角做什么生意，炒什么股票，下什么海啊？直接考公好了！王家卫的问题恰恰就是以“盛世”心态拍“乱世”，所以所有的刀光剑影你来我往，都只剩装腔作势，有形无神。全 ...展开
//@海分形://@伊谢尔伦的风://@大师兄天道酬勤:太可惜了//@不见风动:看到这篇我觉得最难过的是，一个创作者用心经营的公众号、那些记录他灵感和回忆的吉光片羽，就这样被封掉了。我要是创作者我真的会抓狂，恨不得大家一起亖
//@瓶装草菇:知道冥摩羯这十几年，每个职场角落里必然窝藏着各种粉碎人自尊的无底线的龌龊，但论恶心还得是娱乐圈，这么赤裸裸的曝光更是污染视听。关键是这些人对外道貌岸然自以为有有阶层有影响力，奖项拿到手软，把真正的灵性和才华往地上踩，碾碎，一个个打着大艺术家的名号糟蹋人，枉顾生命，流土 ...展开
//@于庭阶:社会进步的象征。自由来之不易
//@祺沅:亲不亲，阶级分。有看到转发说可能另外一方老公有投资的（未确定），那么在这种资本局里面，有才情、有写作编剧能力、中戏/纽约电影学院背景的古二，就变成了一个天然的马前弃子。能用的时候拿过来就用用，轻轻松松的劳动成果被修改后剥夺署名权，未获稿酬。而且几千元的月薪，同时承担生活助 ...展开
//@万事风过耳://@无边桃炎:马住一会看//@笑面土狼:看文章前半部分，觉得女生有点太J人了还在恋爱期间就研究各种养娃细节问题并且做共享文档让男生答题…蛮吓人的…但看到后半段…emmm…男生口口声声说自己喜欢孩子、会做一个好爸爸，可他周末做家务都觉得好委屈好累做家务频率太高了，那有娃之 ...展开
//@祺沅:有才华的男艺术家男导演很容易在自己的小圈子里面形成一种自己说了算，掌控一切的权力制度，导致变相的剥削或者压迫霸凌一些弱势演员。我记得韩国有个名男导演金基德也是。让女演员表演上吊（李娜英，元彬的妻子），一直不喊卡，女演员差点因为窒息而身亡。
//@祺沅:亲不亲，阶级分。有看到转发说可能另外一方老公有投资的（未确定），那么在这种资本局里面，有才情、有写作编剧能力、中戏/纽约电影学院背景的古二，就变成了一个天然的马前弃子。能用的时候拿过来就用用，轻轻松松的劳动成果被修改后剥夺署名权，未获稿酬。而且几千元的月薪，同时承担生活助 ...展开
//@凤影焰:棉被诈骗//@李子的围脖://@吴沉水:连自己爸爸的死都能栽赃，那也没什么不能栽赃。前夫年纪算起来也是个老登，这个年龄的男人，好的会更好，坏的只会更坏，毫无底线的坏，不要抱任何幻想，当他是个仇敌去应对吧。
//@神猫罗尼休://@林水妖:马//@木右昔:这本巨无敌好看 //@中图网官方微博:感觉这本就是您需要的。 查看图片
//@尚書蘭臺://@双桐空井络纬啼_八月手打肉丸:就说打没打击到吧//@尚書蘭臺:我也刷到过男红娘，感觉那个哥已经被男嘉宾搞的面相都变了，他入行的时候是想帮兄弟们打击捞女和女拳，结果现在
//@屠龙的胭脂井:所以就是愚蠢。这件事捂着，性质跟起火不报火警一样。很多在高校待久的人就是这样愚蠢，觉得自己能压火情，这种事儿，宁可事后挨批，也不能当场听他们的，最后都不知道怎么死的。很多评论里不同意我的，还是觉得应该压的，都是这样的蠢人。//@刷微博不如刷LC:高校一出事第一反应就是把 ...展开
//@第三人造天堂://@赵二毛威武://@夏目家的小诗哥:希望十年以后能骑上这个去逛街//@林水妖:想要！//@水绿蒹葭:很想要！！//@-akiraling-:想要……//@棉小小毛:我想骑这个！//@青岩万花谷转笔大赛冠军:我也想骑这个！//@月没六儿:我想要这个！！！
转发
//@AMNH680:next level//@先生镇江酸还是保宁酸:记得有个热评是管它照谁谁不让明月高悬我恨谁
转发
//@洛梅笙:回复@无奌亦无殸:好可爱😄//@无奌亦无殸:这个大号🐟看着不错 查看图片
？？？？//@曼哈顿的田野:@时之庭 //@平川凛月:难以想象队伍会多长//@TANDAD:难以想象队伍会多长//@浮游木质:难以想象队伍会多长
//@dogcatcher终归初梦:转一下这篇。喜欢占星的同学，请不要报名任何生时矫正课程。一个看盘人的生时矫正技术，其实就是等于其看盘技术，而并非什么进阶技巧
//@曼哈顿的田野:我尖叫过了吗我忘了总之我尖叫…………
//@dogcatcher终归初梦:简单有道理，但是很多人不信
//@祺沅:没错，在方方面面，人贱物贵的倾向，一直存在。轻伤一点不轻。希望能慢慢改善吧。//@miumiu_yan19:我们现在的法律，立法原则就是重物质轻生命，真是系统性和结构性问题。立法原则，伦理，理念这些文科哲学方面的东西，虽然虚无缥缈，似乎没有用的样子，但是出发点错了就真是……// ...展开
//@楚惜刀:确实，年轻时凭热爱写作，无所畏惧；年岁渐长眼光高了就觉得自己写得不好，越写越少……//@亚尼大帝://@风小餮tie://@江南大野花://@南霸姬·://@Tiger公子://@阿瑞呀://@朴实太太://@艺能界研究中心://@Li小惟惟:大实话了。真的佛系低欲望的人当然也有，但是千万不要因为害怕 ...展开
//@凤影焰:血月之后，龙族都要出动了//@欧美二线品牌:太刺激了，宛如太空母舰
//@四叶的三心草:确实，不是得到就是学到 //@我的前任是个极品://@郭斯特:无非是学习的过程！//@九三JD:我天天失败 失败如呼吸常伴吾身 渐渐会接近成功 偶尔会成功 那一刻是巨大的喜悦 之后马上继续重复这个过程⬅️玩魂游玩的//@鸥哥DZ:反正人生就这样了，不如添把乱看看乐子也赚啦
//@安提戈涅_WhiteBlade:
//@dogcatcher终归初梦:喜欢德国先验唯心论的可以按照这个次序: 张乔木不正经思想史，抖音tankvv的视频，谢林近代思想史，张世英黑格尔小逻辑译注，金观涛真实性两本书(告诉你真实性的现代定义、康德问题在哪)，邓晓芒黑格尔精神现象学句读
