微博正文
最近有很多大学同学，考研二战上岸了，来找我打听一些事情，最多的是选导师的，怎么说呢，我现在看他们就有一种清澈的愚蠢，感觉他们还没有被研究生玷污过，当然要选一个放养的啊，如果能重来。。。
男生和女生长期打王者会产生感觉吗?会，但产生得有点莫名其妙。我对象还不是我对象的时候，我们被一个朋友拉五排打表现分。我是小团体里唯一的女打野，他是刚加入的百星上单。前几局相安无事，我打了几把兰陵王，眼看着快万战了，我对象手滑把兰陵王禁了，我开麦骂骂咧咧掏出刘备，他吓了一跳，没想到我是女孩，唯唯诺诺掏出关羽。我们在对面野区边骂边打砸抢，犹如蝗虫过境。他绕后推三个给我，我开大一撞全秒了。这还怎么骂，这是上天赐我的通天边路，我巅峰赛把把带四个菜狗，遇到他是我应得的。我迅速变脸“woc老哥猛啊以后有空一起玩”。他可能是有点被骂爽了，也可能没见过女刘备觉得新鲜，总之是同意了。然后加上vx，发现学校是同城，专业也差不多，还都养了一只相同品种的小狗。那个赛季我打兰陵王和阿轲万战，他打百星，位置不冲突就一直一起玩，上分超快。后来发现和他沟通非常舒服，我们俩都是极度理性的那类人，有事说事有问题就解决，不让对方猜，有矛盾不过夜。我弄本科毕设的那阵子被导师放养了急得崩溃，他教我弄格式帮我降重，我俩熬了几个大夜改我的论文结果答辩还被表扬了。说起来可能有点好笑，这是我第一次尝试依靠自己以外的人。他对我的意义从游戏搭子走向现实。题外话，我觉得一个游戏的常用英雄在某种程度上能体现人的性格。我对象爱玩刘邦孙策关羽苏烈，他在我和固排好友心里一直是那种冷静稳重靠得住的角色。（有没有姐妹懂我，比起花里胡哨的李白韩信类野王，上单硬汉安全感真的满满的啊啊啊）现在已经在一起两年多了，准备研究生毕业结婚。–来源网络侵删
像ppt的论文终于在改了一个下午后成功变身然后发现“靠天靠地靠别人不如靠自己”再也不会寄希望于别人会帮我干嘛身上了选导师一定要选到靠谱的呀不然就会跟我一样被放养了不问不看不接电话
不想了，准备看看导师吧，希望选中的导师不要纯放养我，论文该看还是帮我看看🙏🙏🙏未来准时毕业🙏🙏🙏不去美化另一条全日制道路，也许真的去了我会因为三年脱产和双非而焦虑，实习机会怎么说都是靠自己争取的，加油吧。别纠结了，别后悔
过去所有觉得被导师放养很好的笑容都变成现在刺向自己的一把利剑好恨
看到还有学生说，导师要他们每天在群里9、11、15、17、19、21点共享位置…取保候审时的定期报道也没有这么严格吧不过另外一个极端就是导师放养，这几年过得挺爽，但毕业后就傻眼，完全没有论文产出。自驱力比较弱的学生不适合太温和的老师。
告一段落啦纯放养的可怜研究生本人第二导师就是自己第一是师姐
论文导师完全放养，刚刚交上初稿到论文系统，，期间跟导师🈚️任何交流好忐忑
重庆交通大学超话求电子信息专硕放养型导师推荐，越放养越好，有偿！(100块)
很多人私信问我选导师啊…按照我自己的标准，无论文科生还是理工科的，我都会选“放养”的导师，因为进可攻，退可守。“进”指的是，你想读博的话，你可以自己push自己甚至反向push导师，让他帮助你发论文、做科研。毕竟真正适合读博的人得靠自驱力和热爱支撑，这个时候导师的作用似乎并不大（当然读博也会靠导师的资源和关系，这个就另说了）；退指的是，大部分人毕竟是不读博的，或者刚开始想着要读博，研一结束的时候就只想工作了，那这个时候选放养的导师至少让你研究生两年或者三年过得很开心，或者你研二研三决定考公的时候，导师不会有别的事情麻烦你，你可以专心备考。而如果你选了个很push的导师，那么有一个注定会发生的事情就是你读研的这几年会很累。当然，“放养”的导师你得多打听打听他对学生负不负责，也不能太放养了导致你毕业都困难；push的导师你得打听打听有多push，别碰上个学术压榨的让你三年痛不欲生。如何打听导师的真实情况呢？这个得想办法问问已经毕业的师兄师姐，因为只有他们敢说真话，在校的师兄师姐毕竟利益相关，你问哪个导师好，他肯定说都挺好还有些人会选院长、副院长做导师，理由是他们能安排学生的工作。这个你也得多打听打听，我是没听说过现在还能读研“包分配”的，如果你真的碰上这么个贵人，你又很焦虑找工作，那你就选他吧总结下，我个人认为选导师的最优解是选一个“放养”的博导，因为博导肯定资源多，你想读博的话他能帮到你。“放养”又给了你更多容错空间，让你有机会在校期间尝试些学术之外的事情，主打快乐读研
"【📚#智慧父母成长营#社区读书会解锁科学育儿新姿势！】👨👩👧因材施教有妙招莲池区丽景蓝湾社区携手专业机构，用""体验式教学""破解育儿焦虑！家庭教育导师现场传授：✨识别孩子独特天赋的""观察密码""✨培养高情商孩子的""四步法则""✨让孩子自我负责的""放养秘籍""💡家长真实反馈""原来不是孩子不乖，是我没读懂他的需求！""——参与爸妈集体感慨🗓️持续充电计划每周四上午主题课不断更：👉从""内心强大""到""专注力培养""👉从""情商提升""到""体验式学习""#社区教育##科学育儿#🌸转发@你家带娃队友，育儿路上你并不孤单~O网页链接"
